iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
OBI_0000470_C46_0_TAG_NH4_C8_pos	C46:0 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		6459	21150222	2983130.04026846	754565	3790281	185675	149			
OBI_0000470_glutamine_HIL_pos	glutamine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		866636	3406983	1235938.73333333	1207677	1330189	1101009	150			
OBI_0000470_eicosadienoate_C18_neg	eicosadienoate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		182698	1729376	745593.58	684202	948455	497249	150			
OBI_0000470_C56_8_TAG_C8_pos	C56:8 TAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1968313	11678313	5689975.58666667	5495952	7009850	4430875	150			
OBI_0000470_linoleoyl_ethanolamide_HIL_pos	linoleoyl ethanolamide:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		211	3974	1262.64666666667	1151	1456	858	139			
OBI_0000470_C46_1_TAG_NH4_C8_pos	C46:1 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		81874	51888716	6547730.27333333	1556934.5	8067781	590302	150			
OBI_0000470_guanidoacetic_acid_HIL_pos	guanidoacetic acid:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		2764	14931	7746.23333333333	7588.5	9503	6013	150			
OBI_0000470_C46_2_TAG_NH4_C8_pos	C46:2 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		39848	34257875	3275727.8	732479.5	3312138	296531	150			
OBI_0000470_C14_1_carnitine_HIL_pos	C14:1 carnitine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		8592	401078	96781.3866666667	73938	132545	49148	150			
OBI_0000470_C16_carnitine_HIL_pos	C16 carnitine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		23930	112125	51897.4333333333	53510.5	59701	41582	150			
OBI_0000470_pantothenate_HIL_neg	pantothenate:HIL-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		2990058	67394442	11929972.9466667	10608503	12799492	8112399	150			
OBI_0000470_suberate_HIL_neg	suberate:HIL-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		966442	8020846	1770400.36666667	1549764.5	1821975	1352816	150			
OBI_0000470_inosine_HIL_pos	inosine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		31	49248	2079.34693877551	1153	2368	573	146			
OBI_0000470_C54_8_TAG_NH4_C8_pos	C54:8 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		29587	2004505	466155.513333333	312790	611904	185854	150			
OBI_0000470_C49_1_TAG_NH4_C8_pos	C49:1 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		2035	8170726	1670781.89932886	796307	2660498	142638	149			
OBI_0000470_alanine_HIL_pos	alanine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		74303	283379	143255.606666667	138951.5	157543	123285	150			
OBI_0000470_PGE2_d4_C18_neg	PGE2-d4:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		272117	322731	292699.18	292108	297128	286298	150			
OBI_0000470_pterin_HIL_pos	pterin:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		4271	268902	144154.106666667	148841	193532	96082	150			
OBI_0000470_bilirubin_HIL_pos	bilirubin:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		231007	16010856	6873139.6	6180353	8339837	4868805	150			
OBI_0000470_xanthosine_HIL_pos	xanthosine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		40276	1887123	388620.08	264113.5	481170	142524	150			
OBI_0000470_pregnenolone_sulfate_C18_neg	pregnenolone sulfate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		35151	664027	241010.166666667	228560.5	310495	153489	150			
OBI_0000470_taurodeoxycholate_C18_neg	taurodeoxycholate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		74	727818	80356.18	32860	85131	13209	150			
OBI_0000470_caffeine_HIL_pos	caffeine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		7	1924556	117195.384057971	13114.5	71841	96	128			
OBI_0000470_C18_0_LPE_B_HIL_pos	C18:0 LPE_B:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		40900	378091	158990.693333333	142361.5	207690	86826	150			
OBI_0000470_caprylate_HIL_neg	caprylate:HIL-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		734747	2314048464	27123660.6	3007006	7537226	2057189	150			
OBI_0000470_C54_5_TAG_C8_pos	C54:5 TAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		5377258	41255207	19754425.7466667	19067163.5	25115190	14356894	150			
OBI_0000470_C20_5_CE_C8_pos	C20:5 CE:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1875889	15792315	6438417.47333333	5924373.5	8023418	4144204	150			
OBI_0000470_C49_1_TAG_C8_pos	C49:1 TAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		2241	1986192	482271.704918033	253104	790170	72394	122			
OBI_0000470_1_methyladenosine_HIL_pos	1-methyladenosine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		6058	24384	11314.2533333333	11090.5	12542	9853	150			
OBI_0000470_C38_5_DAG_NH4_C8_pos	C38:5 DAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		8869	461326	125957.486666667	99441	150300	68521	150			
OBI_0000470_C18_1_LPE_C8_pos	C18:1 LPE:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		29846	529091	111652.946666667	98833.5	135380	70575	150			
OBI_0000470_5_methylcytidine_HIL_pos	5-methylcytidine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		7000	71186701	2368390.26	505879.5	594876	413030	149			
OBI_0000470_C14_1_MAG_C8_pos	C14:1 MAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		11253	18456	13985.7	13952.5	14743	13138	147			
OBI_0000470_C18_2_SM_HIL_pos	C18:2 SM:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		2884675	7656872	5513421.63333333	5515880.5	6146508	4845915	150			
OBI_0000470_heptadecanoate_C18_neg	heptadecanoate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		235760	1501841	708793.053333333	684501.5	888362	491589	150			
OBI_0000470_C48_2_TAG_NH4_C8_pos	C48:2 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1083106	116012885	21160141.7666667	10125861.5	30057623	4827906	150			
OBI_0000470_malate_HIL_neg	malate:HIL-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		54247117	177280509	107657346.2	107814926	123540579	89246029	150			
OBI_0000470_C51_3_TAG_NH4_C8_pos	C51:3 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		569424	12392965	3991696.48	3753958.5	5748549	1594665	150			
OBI_0000470_fructose_glucose_galactose_HIL_neg	fructose/glucose/galactose:HIL-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		735680041	1693343034	946453816.193333	941950096	998803733	879030932	150			
OBI_0000470_C18_1_CE_NH4_C8_pos	C18:1 CE +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		15973933	30338324	21261977.2066667	20793890.5	22798590	19169289	150			
OBI_0000470_C34_1_DAG_C8_pos	C34:1 DAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		223599	3274327	1121710.50666667	1036986	1406708	581813	150			
OBI_0000470_C36_3_PC_C8_pos	C36:3 PC:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		852874140	2531109077	1558332965.43333	1536901170.5	1824744850	1248916230	150			
OBI_0000470_lactose_sucrose_trehalose_HIL_neg	lactose/sucrose/trehalose:HIL-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		386886	17470342	2259951.71333333	1617280	2745736	1015983	150			
OBI_0000470_undecanedionate_C18_neg	undecanedionate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		7433	37501	9840.61333333333	9339.5	9846	8912	146			
OBI_0000470_C49_3_TAG_NH4_C8_pos	C49:3 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1507	5188963	1018691.09333333	493111	1473380	153747	150			
OBI_0000470_C22_4_CE_NH4_C8_pos	C22:4 CE +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		13712	188722	75404.2133333333	70229	97822	50285	150			
OBI_0000470_C52_0_TAG_C8_pos	C52:0 TAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		11780	5472950	917105.04	494934	1292202	144964	150			
OBI_0000470_C22_6_CE_C8_pos	C22:6 CE:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1374135	10469651	5098338.93333333	4912939	6422034	3596437	150			
OBI_0000470_C52_3_TAG_NH4_C8_pos	C52:3 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		47180813	286242463	118259625.893333	110179789	148250575	77567618	150			
OBI_0000470_levulinate_C18_neg	levulinate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		75214	208642	132435.48	129551	149518	113219	150			
OBI_0000470_hydroxymyristate_C18_neg	hydroxymyristate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		3419	8151	5530.90666666667	5439	5971	4966	143			
OBI_0000470_C24_0_SM_C8_pos	C24:0 SM:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		8456337	37027459	16197249.6933333	15466276	18265991	13285849	150			
OBI_0000470_C32_0_DAG_C8_pos	C32:0 DAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		6235	656571	146517.66	102353	195012	39566	150			
OBI_0000470_C46_4_TAG_C8_pos	C46:4 TAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		778	5940250	858299.624161074	205961	865358	71347	149			
OBI_0000470_C54_7_TAG_NH4_C8_pos	C54:7 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		276985	16408950	3260033.67333333	2616434.5	4458897	1724929	150			
OBI_0000470_C34_0_PE_C8_pos	C34:0 PE:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		84666	3205894	836317.826666667	641812.5	1282642	216333	150			
OBI_0000470_C18_1_carnitine_HIL_pos	C18:1 carnitine:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		225506	2588420	1110511	1041206.5	1387680	742838	150			
OBI_0000470_C20_1_LPC_HIL_pos	C20:1 LPC:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		7581	80345	28061.56	23348.5	35972	15464	149			
OBI_0000470_C48_0_TAG_C8_pos	C48:0 TAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1685	5876112	1277016.43333333	643624	1690803	169156	150			
OBI_0000470_N6_acetyllysine_HIL_neg	N6-acetyllysine:HIL-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1345900	4159442	2783718.55333333	2775530	3177219	2330634	150			
OBI_0000470_13_HODE_C18_neg	13-HODE:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		8081	66693	20889.7266666667	18854.5	24435	15381	150			
OBI_0000470_C16_1_LPC_C8_pos	C16:1 LPC:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		446310	2373402	1105406.46	1008752	1359236	807350	150			
OBI_0000470_SDMA_HIL_pos	SDMA:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		18907800	59729020	29837516.0266667	29717485	33541736	25204412	150			
OBI_0000470_C18_3_CE_NH4_C8_pos	C18:3 CE +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		7431863	27056676	14978169.6533333	14285835.5	17504502	12038843	150			
OBI_0000470_C18_0_LPE_A_HIL_pos	C18:0 LPE_A:HIL-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		45191	208799	105013.173333333	98325	128907	80822	150			
OBI_0000470_C46_3_TAG_C8_pos	C46:3 TAG:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		41429	15416056	2485367.67333333	778704	2704055	349466	150			
OBI_0000470_C53_3_TAG_NH4_C8_pos	C53:3 TAG +NH4:C8-pos: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		1167452	12043276	4598830.56	4393203	6088170	2769784	150			
OBI_0000470_glycocholate_C18_neg	glycocholate:C18-neg: Metabolite	number	Mass spectrometry assay	Mass spectrometry assay		9637	6178294	492689.933333333	247917.5	589494	135146	150			
