iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
OGMS_0000090	Treatment		Participant	Sample	A processual entity whose completion is hypothesized (by a healthcare provider) to alleviate the signs and symptoms associated with a disorder									["Ciara_V4.txt::Treatment"]	
UBERON_0000061	Host body site	string	Participant	Sample	name of body site where the sample was obtained from							1	["Colon"]	["NICUNEC.txt::body_site"]	
UBERON_0000466	Host body habitat	string	Participant	Sample	original body habitat where the sample was obtained from							1	["Colon"]	["NICUNEC.txt::body_habitat"]	
UBERON_0000463	Host body product	string	Participant	Sample	substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA							1	["Feces"]	["NICUNEC.txt::body_product"]	
EUPATH_0010981	Demographics		Participant	participant repeated measure											
EUPATH_0022067	Diagnosis history		Clinical history	participant repeated measure											
OGMS_0000015	Clinical history		Participant	participant repeated measure											
OBI_0001169	Age	integer	Demographics	participant repeated measure	age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees. The unit of age is year.,the animal's or human's age counted in days	0	121	21.4001823154057	18	26	10	79		["NICUNEC.txt::Age at sample collection (days)"]	EUPATH_0000579
EUPATH_0009213	Days of period NEC diagnosed	integer	Diagnosis history	participant repeated measure	number of days since NEC was diagnosed, until end of NEC was also diagnosed	-47	71	-5.2125603864734	-5	-1	-13	58		["NICUNEC.txt::day_of_NEC"]	
IAO_0000414	Weight	integer	Anthropometry	Participant		523	2240	1174.18	1150.5	1393	908	139		["NICUNEC.txt::birth_weight"]	EUPATH_0000732
EUPATH_0009216	Stunted at birth	string	Anthropometry	Participant	whether the individual was born stunted (LAZ less than -2)							2	["No","Yes"]	["NICUNEC.txt::Intrauterine Growth Restriction (IUGR)"]	EuPathDB_0009032
EUPATH_0022067	Diagnosis history		Clinical history	Participant											
ENVO_00000009	Country	string	Geographic location	Participant								1	["United States of America"]	["NICUNEC.txt::country"]	ENVO_00000004
PATO_0000047	Sex	string	Demographics	Participant	physical sex of the host							2	["Female","Male"]	["NICUNEC.txt::sex"]	
EUPATH_0009210	Sepsis diagnosed	string	Diagnosis history	Participant	whether the baby was diagnosed with sepsis							2	["No","Yes"]	["NICUNEC.txt::Sepsis"]	
EUPATH_0050531	Contents of diet	string	Diet	Participant	type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types							3	["Breast milk","Formula","Formula and breast milk"]	["NICUNEC.txt::diet"]	EUPATH_0000590
EUPATH_0000581	Delivery mode	string	Labor and delivery	Participant	Method of delivery (newborn)							2	["Cesarean","Vaginal"]	["NICUNEC.txt::baby_delivery_mode"]	
EUPATH_0009191	Maternal antepartum antibiotics administered	string	Maternal antibiotics administered within 24 h before birth	Participant								2	["No","Yes"]	["NICUNEC.txt::maternal_antepartum_antibiotics"]	
EUPATH_0009192	Maternal antepartum antibiotics administered time	string	Maternal antibiotics administered within 24 h before birth	Participant								3	["12-24 hours prior to delivery","Less than 12 hours prior to delivery","More than 24 hours prior to delivery"]	["NICUNEC.txt::maternal_antepartum_antibiotics_timing_prior_to_delivery"]	
EUPATH_0009171	Maternal health		Maternal clinical history	Participant											
EUPATH_0009159	Maternal antibiotics administered within 24 h before birth		Maternal clinical history	Participant											
EUPATH_0009172	Group B Streptococcus infection	string	Maternal health	Participant								2	["No","Yes"]	["NICUNEC.txt::mother_group_b_streptococcus"]	
EUPATH_0009175	Chorioamnionitis	string	Maternal health	Participant								2	["No","Yes"]	["NICUNEC.txt::chorioamnionitis"]	
EUPATH_0009177	Necrotizing enterocolitis	string	Maternal health	Participant								2	["No","Yes"]	["NICUNEC.txt::Nectrotizing Enterocolitis (NEC)"]	
EUPATH_0009095	Gestational age at birth	integer	Observation details	Participant		24	32	28.52	29	30	27	9	["24","25","26","27","28","29","30","31","32"]	["NICUNEC.txt::gestational_age"]	
EUPATH_0042001	Labor and delivery		Obstetrics	Participant											
EUPATH_0009186	Birth plurality	string	Plurality	Participant								3	["Double","Single","Triple"]	["NICUNEC.txt::birth_plurality"]	
EUPATH_0009187	Amnionicity	string	Plurality	Participant								3	["Diamniotic","Monoamniotic","Triamniotic"]	["NICUNEC.txt::amnionicity"]	
EUPATH_0009188	Chorionicity	string	Plurality	Participant								3	["Dichorionic","Monochorionic","Trichorionic"]	["NICUNEC.txt::chorionicity"]	
EUPATH_0009189	Twin type	string	Plurality	Participant								2	["Fraternal","Identical"]	["NICUNEC.txt::fraternal_or_identical_twins"]	
GAZ_00000448	Geographic location		Community	Participant											
EUPATH_0010981	Demographics		Participant	Participant											
EUPATH_0042002	Obstetrics		Participant	Participant											
EUPATH_0000310	Observation details		Participant	Participant											
EUPATH_0009185	Plurality		Participant	Participant											
EUPATH_0036493	Maternal clinical history		Participant	Participant											
OGMS_0000015	Clinical history		Participant	Participant											
EUPATH_0000649	Anthropometry		Participant	Participant											
EUPATH_0011732	Diet		Participant	Participant	overall, what the main source of nutrition for the child?									["EMP_10249_ECAM.txt::diet_3","DailyBaby.txt::child_diet","FARMM_metagenomics.txt::diet"]	
EUPATH_0000639	Study group	string	Participant	Participant	Describes treatment, infection status, etc.							5	["NIH1","NIH2","NIH4","NIH5","Sloan2"]	["NICUNEC.txt::Study cohort"]	
EUPATH_0009209	Season of birth	string	Participant	Participant								4	["Autumn","Spring","Summer","Winter"]	["NICUNEC.txt::season_of_birth"]	
EUPATH_0009211	Survived	string	Participant	Participant	whether the baby has survived the NICU							2	["No","Yes"]	["NICUNEC.txt::survived"]	
EUPATH_0009212	Age at study	integer	Participant	Participant	date of birth relative to the beginning of study	1	1491	866.54	901.5	1269	493	108		["NICUNEC.txt::birth_study_day"]	
EUPATH_0009215	Sibling set ID	string	Participant	Participant		1	37	18.6056338028169	19	27	9.5	38	["1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","NA"]	["NICUNEC.txt::sibling_set_id"]	
EUPATH_0009247	4th level EC metagenome abundance data		Metagenome pathway and function analysis	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.										
EUPATH_0009248	Metagenome enzyme pathway abundance data		Metagenome pathway and function analysis	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of a pathway defined by EC classifications.										
EUPATH_0009249	Metagenome enzyme pathway coverage data		Metagenome pathway and function analysis	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for gene coverage in a pathway defined by EC classifications.										
EUPATH_0009246	Metagenome pathway and function analysis		Data analysis	Metagenomic sequencing assay	A data transformation of metagenome input sequence data involving mapping to genes with full Enzyme Commision (EC) number enzyme classifications and calculation of pathways.										
EUPATH_0009251	Kingdom		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.										
EUPATH_0009252	Phylum		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.										
EUPATH_0009253	Class		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.										
EUPATH_0009254	Order		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of order.										
EUPATH_0009255	Family		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.										
EUPATH_0009256	Genus		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.										
EUPATH_0009257	Species		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of species.										
EUPATH_0009250	Relative taxonomic abundance analysis		Data analysis	Metagenomic sequencing assay	A data transformation of input sequence data to obtain the fraction of relative abundance of organisms.										
EUPATH_0009265	Animal taxon detected by sequence match		Taxon detected by sequence match	Metagenomic sequencing assay	A taxon detected by sequence match that indicates whether an animal taxon was detected.										
EUPATH_0009266	Protist taxon detected by sequence match		Taxon detected by sequence match	Metagenomic sequencing assay	A taxon detected by sequence match that indicates whether a protist taxon was detected.										
EUPATH_0009268	Fungal taxon detected by sequence match		Taxon detected by sequence match	Metagenomic sequencing assay	A taxon detected by sequence match that indicates whether a fungal taxon was detected.										
EUPATH_0009267	Taxon detected by sequence match		CORRAL eukaryote detection and abundance analysis	Metagenomic sequencing assay	A data item that indicates whether a method applied to data coming from a sequencing assay of the sample has detected a taxon through identifying sequences associated with organisms of a particular taxonomic grouping.										
EUPATH_0009269	Normalized number of taxon-specific sequence matches		CORRAL eukaryote detection and abundance analysis	Metagenomic sequencing assay	A data item of the normalized number of sequences that match a specific taxon.										
EUPATH_0000815	CORRAL eukaryote detection and abundance analysis		Data analysis	Metagenomic sequencing assay	A data transformation that uses data from a whole metagenome sequencing assay and CORRAL (for Clustering Of Related Reference ALignments) software to specify taxa of Eukaryota in a specimen.										IAO_0000027
EUPATH_0009247_1_12_98_4	1.12.98.4: Sulfhydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.267535	19.1428	7.072857	6.774655	9.0553	0.422197	6	["0.267535","0.422197","6.278640","7.270670","9.055300","19.142800"]		
EUPATH_0009247_1_13_11_15	1.13.11.15: 3,4-dihydroxyphenylacetate 2,3-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.030729	444.79565	74.3307586174283	69.871579	117.766	12.880755	941			
EUPATH_0009247_1_13_11_37	1.13.11.37: Hydroxyquinol 1,2-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	2.36913	11.2379	6.803515	6.803515	11.2379	2.36913	2	["2.369130","11.237900"]		
EUPATH_0009247_1_13_11_53	1.13.11.53: Acireductone dioxygenase (Ni(2+)-requiring)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.011637	356.874	41.6894981309656	25.829974	62.0236	6.86306	901			
EUPATH_0009247_1_13_11_6	1.13.11.6: 3-hydroxyanthranilate 3,4-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.052713	167.102	19.3156848372093	1.15332	15.88115	0.3441565	43			
EUPATH_0009247_1_13_11_9	1.13.11.9: 2,5-dihydroxypyridine 5,6-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.093167	115.461	23.4203933406593	3.87068	36.6049	0.832964	91			
EUPATH_0009247_1_13_12_3	1.13.12.3: Tryptophan 2-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.0278	78.4456	9.12883615384615	0.312355	2.024428	0.103124	13			
EUPATH_0009247_1_13_12_4	1.13.12.4: Lactate 2-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.005184	165.378224	6.31930587434555	0.84082	4.181072	0.256906	382			
EUPATH_0009247_1_14_12_19	1.14.12.19: 3-phenylpropanoate dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.023214	441.859253	50.9427159347826	18.045887	62.539633	1.352198	414			
EUPATH_0009247_1_14_13_163	1.14.13.163: 6-hydroxy-3-succinoylpyridine 3-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.625777	0.625777	0.625777	0.625777			1	["0.625777"]		
EUPATH_0009247_1_14_13_208	1.14.13.208	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.016332	2.01997	0.4412795	0.1108025	0.367494	0.022276	6	["0.016332","0.022276","0.049937","0.171668","0.367494","2.019970"]		
EUPATH_0009247_1_14_13_39	1.14.13.39: Nitric-oxide synthase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.373729	25.4709	8.06476975	3.207225	15.32352	0.8060195	4	["0.373729","1.238310","5.176140","25.470900"]		
EUPATH_0009247_1_14_13_48	1.14.13.48: (S)-limonene 6-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.009719	372.340886	12.3204905687285	3.566365	10.26079	0.942879	582			
EUPATH_0009247_1_14_14_18	1.14.14.18	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.002139	362.898	21.0096778054299	4.407165	18.0382	0.955255	442			
EUPATH_0009247_1_14_14_35	1.14.14.35	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.012106	1.27844	0.6803355	0.715398	1.036686	0.323985	4	["0.012106","0.635864","0.794932","1.278440"]		
EUPATH_0009247_1_14_15_24	1.14.15.24	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.01511	82.5117	9.13209490909091	0.892424	4.10067	0.204865	33			
EUPATH_0009247_1_18_1_1	1.18.1.1: Rubredoxin--NAD(+) reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.022955	238.4005	36.5201416619318	22.8611205	56.6241085	6.8467885	1056			
EUPATH_0009247_1_19_1_1	1.19.1.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.008946	172.033	18.5415657256637	9.05489	24.099	2.35822	565			
EUPATH_0009247_1_1_1_103	1.1.1.103: L-threonine 3-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.101134	889.811807	182.208751020599	183.627177	256.822627	95.491339	1068			
EUPATH_0009247_1_1_1_135	1.1.1.135: GDP-6-deoxy-D-talose 4-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.108836	95.9189	11.426172	3.703	13.2069	0.5786975	32			
EUPATH_0009247_1_1_1_136	1.1.1.136: UDP-N-acetylglucosamine 6-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.005848	140.7356	12.6918479127517	0.941598	4.33667	0.301366	149			
EUPATH_0009247_1_1_1_137	1.1.1.137: Ribitol-5-phosphate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.011271	138.478	8.98500906521739	0.9981015	4.91608	0.291109	230			
EUPATH_0009247_1_1_1_157	1.1.1.157: 3-hydroxybutyryl-CoA dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.026188	354.763604	70.2361182240229	62.80801	95.974075	23.862284	1049			
EUPATH_0009247_1_1_1_163	1.1.1.163: Cyclopentanol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.002374	224.599	8.77276671535581	4.96006	11.049	1.04772	534			
EUPATH_0009247_1_1_1_184	1.1.1.184: Carbonyl reductase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.019393	57.1006	1.45162774050633	0.278614	0.721069	0.124985	158			
EUPATH_0009247_1_1_1_261	1.1.1.261: sn-glycerol-1-phosphate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.084057	114.354	8.41719528205128	1.6788	6.025585	0.400592	39			
EUPATH_0009247_1_1_1_283	1.1.1.283: Methylglyoxal reductase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.005454	356.4456	11.9383239343434	1.25702	5.97681	0.3766965	396			
EUPATH_0009247_1_1_1_31	1.1.1.31: 3-hydroxyisobutyrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.02766	183.3505	12.0300738175047	2.96491	16.1683	0.559238	537			
EUPATH_0009247_1_1_1_346	1.1.1.346: 2,5-didehydrogluconate reductase (2-dehydro-L-gulonate-forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.004444	159.70205	22.6439199694868	12.2413	23.59707	4.43818	721			
EUPATH_0009247_1_1_1_380	1.1.1.380: L-gulonate 5-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.456796	0.456796	0.456796	0.456796			1	["0.456796"]		
EUPATH_0009247_1_1_1_43	1.1.1.43: Phosphogluconate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.010593	53.6866	7.15375047208122	3.95499	8.79691	1.60764	197			
EUPATH_0009247_1_1_1_46	1.1.1.46: L-arabinose 1-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.010319	207.65434	20.2495912358621	9.6943	31.77176	2.191165	725			
EUPATH_0009247_1_1_1_61	1.1.1.61: 4-hydroxybutyrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.013695	382.685	26.7583219852941	6.214675	33.0002	1.607355	136			
EUPATH_0009247_1_1_1_88	1.1.1.88: Hydroxymethylglutaryl-CoA reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.054517	305.471924	23.593681270073	4.231874	19.605895	1.2380305	959			
EUPATH_0009247_1_1_1_93	1.1.1.93: Tartrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.00988	172.373	20.8314468308271	8.10593	29.59925	0.963701	531			
EUPATH_0009247_1_1_1_95	1.1.1.95: Phosphoglycerate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.247472	436.53868	170.771672379781	176.813412	219.776649	122.570903	1098			
EUPATH_0009247_1_1_98_6	1.1.98.6	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.08584	197.138	39.2582543188854	26.1417	56.7805	9.82994	969			
EUPATH_0009247_1_1_99_11	1.1.99.11: Fructose 5-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.046209	227.587	25.447853627907	3.53758	25.5243	0.788861	43			
EUPATH_0009247_1_1_99_22	1.1.99.22: Glycerol dehydrogenase (acceptor)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.152831	3.85849	0.8946596	0.5087165	0.927564	0.217199	10	["0.152831","0.176237","0.217199","0.227977","0.460580","0.556853","0.877270","0.927564","1.491595","3.858490"]		
EUPATH_0009247_1_1_99_3	1.1.99.3: Gluconate 2-dehydrogenase (acceptor)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.016923	1846.390265	131.981766100145	87.204109	207.748028	6.489578	689			
EUPATH_0009247_1_1_99_30	1.1.99.30: 2-oxo-acid reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.244347	15.3741	3.21917669565217	1.16628	4.711235	0.5601565	23			
EUPATH_0009247_1_1_99_35	1.1.99.35: Soluble quinoprotein glucose dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.04971	45.0362	6.40559204166667	1.313944	8.40253	0.353411	24			
EUPATH_0009247_1_2_1_19	1.2.1.19: Aminobutyraldehyde dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.074972	307.646863	97.1645100071138	98.571314	127.201147	62.562503	984			
EUPATH_0009247_1_2_1_73	1.2.1.73: Sulfoacetaldehyde dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.619133	0.619133	0.619133	0.619133			1	["0.619133"]		
EUPATH_0009247_1_2_1_79	1.2.1.79: Succinate-semialdehyde dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.052253	1058.885323	91.7805422249752	67.015434	146.066471	20.127167	1008			
EUPATH_0009247_1_2_1_83	1.2.1.83: 3-succinoylsemialdehyde-pyridine dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.018288	18.1	6.063157	0.071183	9.0855915	0.0447355	3	["0.018288","0.071183","18.100000"]		
EUPATH_0009247_1_2_98_1	1.2.98.1: Formaldehyde dismutase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.008892	251.1695	26.1498842828746	18.0626395	38.469903	2.522005	654			
