iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009247_1_13_11_6	1.13.11.6: 3-hydroxyanthranilate 3,4-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.098338	7.12452	2.24351105555556	1.47549	3.08329	0.322444	18			
EUPATH_0009247_1_13_11_9	1.13.11.9: 2,5-dihydroxypyridine 5,6-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.235698	8.59233	2.043044	0.773046	1.05692	0.39501	9	["0.235698","0.394401","0.395010","0.609361","0.773046","1.045160","1.056920","5.285470","8.592330"]		
EUPATH_0009247_1_13_12_4	1.13.12.4: Lactate 2-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.083913	220.761028	6.94482854984584	2.01408	7.339024	0.724022	973			
EUPATH_0009247_1_14_12_19	1.14.12.19: 3-phenylpropanoate dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.104391	403.478472	46.0963813397359	17.525642	64.00458	2.74129	833			
EUPATH_0009247_1_14_13_39	1.14.13.39: Nitric-oxide synthase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.185185	45.8359	5.458013	1.23749	2.62439	0.258715	15			
EUPATH_0009247_1_14_13_48	1.14.13.48: (S)-limonene 6-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.059405	388.9095	8.92691086134068	2.83387	7.50385	1.10351	1089			
EUPATH_0009247_1_14_14_18	1.14.14.18	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.053311	125.96638	3.10667925096525	0.895097	2.195455	0.4121945	259			
EUPATH_0009247_1_14_15_24	1.14.15.24	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.552924	2.4231	1.488012	1.488012	2.4231	0.552924	2	["0.552924","2.423100"]		
EUPATH_0009247_1_14_99_50	1.14.99.50: Gamma-glutamyl hercynylcysteine S-oxide synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	6.76411	6.76411	6.76411	6.76411			1	["6.764110"]		
EUPATH_0009247_1_17_99_5	1.17.99.5: Transferred entry: 1.17.98.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.22915	20.0008	2.53937779545455	1.11207	3.333495	0.6718705	44			
EUPATH_0009247_1_18_1_1	1.18.1.1: Rubredoxin--NAD(+) reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.025045	173.047769	11.3001775660535	6.526687	13.523086	2.156832	1196			
EUPATH_0009247_1_19_1_1	1.19.1.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.052905	169.391	10.8803156053412	6.85482	15.54355	2.70771	1009			
EUPATH_0009247_1_1_1_103	1.1.1.103: L-threonine 3-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.362617	511.560889	142.370427660079	121.567938	214.037918	57.562298	1265			
EUPATH_0009247_1_1_1_135	1.1.1.135: GDP-6-deoxy-D-talose 4-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.104865	70.8063	5.23471598666667	1.13757	3.13717	0.453774	75			
EUPATH_0009247_1_1_1_136	1.1.1.136: UDP-N-acetylglucosamine 6-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.119563	338.0503	14.8389888494118	2.255321	9.086294	0.7251	425			
EUPATH_0009247_1_1_1_137	1.1.1.137: Ribitol-5-phosphate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.101428	26.5903	0.99684944444444	0.406351	0.826686	0.267418	117			
EUPATH_0009247_1_1_1_157	1.1.1.157: 3-hydroxybutyryl-CoA dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.184607	277.472538	30.0539372699436	21.447337	41.48395	9.393825	1241			
EUPATH_0009247_1_1_1_163	1.1.1.163: Cyclopentanol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.057737	122.960495	4.34279168614719	1.824335	3.98594	0.64596	462			
EUPATH_0009247_1_1_1_192	1.1.1.192: Long-chain-alcohol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	1.77139	1.77139	1.77139	1.77139			1	["1.771390"]		
EUPATH_0009247_1_1_1_239	1.1.1.239: 3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	1.08665	8.99795	5.0423	5.0423	8.99795	1.08665	2	["1.086650","8.997950"]		
EUPATH_0009247_1_1_1_261	1.1.1.261: sn-glycerol-1-phosphate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.121743	273.335735	19.6821449902081	8.748069	23.677868	2.59916	817			
EUPATH_0009247_1_1_1_283	1.1.1.283: Methylglyoxal reductase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.062784	161.98095	4.94817207234043	1.60747	3.781408	0.679143	940			
EUPATH_0009247_1_1_1_31	1.1.1.31: 3-hydroxyisobutyrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.070188	169.829	17.097210468323	10.170807	26.84509	2.58997	805			
EUPATH_0009247_1_1_1_346	1.1.1.346: 2,5-didehydrogluconate reductase (2-dehydro-L-gulonate-forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.205695	527.64	14.817663396488	8.79304	16.91638	3.537372	1081			
EUPATH_0009247_1_1_1_43	1.1.1.43: Phosphogluconate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.07048	27.8422	3.18468744520548	1.105035	4.19537	0.526481	146			
EUPATH_0009247_1_1_1_46	1.1.1.46: L-arabinose 1-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.099004	110.16	5.93716392105263	2.5613175	6.868907	1.10399	874			
EUPATH_0009247_1_1_1_61	1.1.1.61: 4-hydroxybutyrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.101317	206.4854	9.36440960982659	2.9796575	9.096195	1.1550075	692			
EUPATH_0009247_1_1_1_88	1.1.1.88: Hydroxymethylglutaryl-CoA reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.051558	283.16151	15.5229934446267	6.105609	17.0483375	2.424682	1219			
EUPATH_0009247_1_1_1_93	1.1.1.93: Tartrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.050606	140.185	6.01764706941432	1.88757	5.424389	0.629472	461			
EUPATH_0009247_1_1_1_95	1.1.1.95: Phosphoglycerate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.450627	1077.957596	133.308521534902	128.331496	173.865486	80.316915	1275			
EUPATH_0009247_1_1_3_17	1.1.3.17: Choline oxidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.182661	0.182661	0.182661	0.182661			1	["0.182661"]		
EUPATH_0009247_1_1_98_6	1.1.98.6	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.198029	199.121	21.0032321358234	11.86895	30.0066	4.50798	1178			
EUPATH_0009247_1_1_99_11	1.1.99.11: Fructose 5-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.166613	0.952982	0.61687025	0.673943	0.929433	0.3043075	4	["0.166613","0.442002","0.905884","0.952982"]		
EUPATH_0009247_1_1_99_22	1.1.99.22: Glycerol dehydrogenase (acceptor)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.417789	59.1138	14.1578683	8.986495	19.66444	0.878331	10	["0.417789","0.806743","0.878331","1.101990","8.877460","9.095530","19.045560","19.664440","22.577040","59.113800"]		
EUPATH_0009247_1_1_99_3	1.1.99.3: Gluconate 2-dehydrogenase (acceptor)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.119246	341.460737	28.602223763964	6.49437	35.625481	1.3539755	555			
EUPATH_0009247_1_1_99_30	1.1.99.30: 2-oxo-acid reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.168424	19.075	2.81119682926829	1.49565	3.36888	0.572502	41			
EUPATH_0009247_1_1_99_35	1.1.99.35: Soluble quinoprotein glucose dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.520954	2.79764	1.317584	0.634158	1.715899	0.577556	3	["0.520954","0.634158","2.797640"]		
EUPATH_0009247_1_2_1_19	1.2.1.19: Aminobutyraldehyde dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.135644	231.097324	56.5194055487603	43.552854	93.001279	15.541637	1210			
EUPATH_0009247_1_2_1_79	1.2.1.79: Succinate-semialdehyde dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.120486	288.29577	39.6718561816653	28.915811	57.806374	9.637529	1189			
EUPATH_0009247_1_2_3_1	1.2.3.1: Aldehyde oxidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.227945	54.8414	6.90610218666667	4.10865	7.523885	1.555135	75			
EUPATH_0009247_1_2_98_1	1.2.98.1: Formaldehyde dismutase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.056684	132.971609	14.1350285478142	6.1081215	19.1660785	1.4258465	732			
EUPATH_0009247_1_3_1_106	1.3.1.106: Cobalt-precorrin-6A reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.187828	52.5536	5.24491681818182	0.872215	4.0572	0.452855	33			
EUPATH_0009247_1_3_1_84	1.3.1.84: Acrylyl-CoA reductase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.187532	77.3166	12.5615865190476	8.170995	18.6508	2.9359	1050			
EUPATH_0009247_1_3_1_98	1.3.1.98: UDP-N-acetylmuramate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	15.84676	488.662754	254.918919603597	251.29923	291.6364905	216.159204	1279			
EUPATH_0009247_1_3_3_1	1.3.3.1: Transferred entry: 1.3.98.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.155767	346.964	49.7866971531863	26.70405	67.2417	8.952335	816			
EUPATH_0009247_1_3_3_4	1.3.3.4: Protoporphyrinogen oxidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.117708	483.749583	49.5163561511535	32.039829	65.403922	13.469496	1257			
EUPATH_0009247_1_3_5_4	1.3.5.4: Fumarate reductase (quinol)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.214359	184.66282	24.2537154726083	16.59025	33.9293	6.48103	1223			
EUPATH_0009247_1_3_7_1	1.3.7.1: 6-hydroxynicotinate reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.09612	3.06431	0.74988485714286	0.352212	0.967402	0.22676	21			
EUPATH_0009247_1_3_7_9	1.3.7.9: 4-hydroxybenzoyl-CoA reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.160276	569.370472	92.2236232214229	83.552674	131.3517555	39.126969	1251			
EUPATH_0009247_1_3_8_3	1.3.8.3: (R)-benzylsuccinyl-CoA dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.208335	9.94389	2.4770546	0.718421	0.947672	0.566955	5	["0.208335","0.566955","0.718421","0.947672","9.943890"]		
EUPATH_0009247_1_3_99_1	1.3.99.1: Deleted entry	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.217779	644.360482	66.1359320702447	51.116865	92.8511395	24.3459025	1267			
EUPATH_0009247_1_3_99_16	1.3.99.16: Isoquinoline 1-oxidoreductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.129074	37.67508	3.890325	0.404698	1.510618	0.24194	29			
EUPATH_0009247_1_3_99_23	1.3.99.23: All-trans-retinol 13,14-reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.30691	26.7043	4.02308245454545	1.085293	3.03937	0.5037215	11			
EUPATH_0009247_1_3_99_28	1.3.99.28: Phytoene desaturase (neurosporene-forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.115168	15.3443	3.76973385714286	0.685773	4.763085	0.358363	7	["0.115168","0.122628","0.594098","0.685773","3.283640","6.242530","15.344300"]		
EUPATH_0009247_1_3_99_5	1.3.99.5: 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.123134	59.5916	3.5666080915493	1.21669	3.41676	0.518675	142			
EUPATH_0009247_1_4_4_2	1.4.4.2: Glycine dehydrogenase (aminomethyl-transferring)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.206113	702.678117	108.783016706897	96.391957	160.2905655	44.2152155	1276			
EUPATH_0009247_1_5_1_39	1.5.1.39: FMN reductase (NAD(P)H)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.081631	321.746523	24.3191639671533	8.791386	30.389839	1.798125	1096			
EUPATH_0009247_1_5_1_50	1.5.1.50: Dihydromonapterin reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.170855	88.0544	5.21925394827586	1.2581565	3.86831	0.521696	174			
EUPATH_0009247_1_5_3_2	1.5.3.2: N-methyl-L-amino-acid oxidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.105126	49.4282	4.20142326010101	1.667547	5.176611	0.69575	396			
EUPATH_0009247_1_5_5_1	1.5.5.1: Electron-transferring-flavoprotein dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.195828	298.33403	56.0583806848534	40.861301	88.943706	14.599201	1228			
EUPATH_0009247_1_5_99_6	1.5.99.6: Spermidine dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.124301	27.6832	6.77014833333333	1.780578	9.0316	0.220633	6	["0.124301","0.220633","0.490216","3.070940","9.031600","27.683200"]		
EUPATH_0009247_1_6_99_1	1.6.99.1: NADPH dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.125931	306.497636	27.2027322077789	12.580172	38.18527	2.527412	977			
EUPATH_0009247_1_7_1_4	1.7.1.4: Nitrite reductase (NAD(P)H)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.176909	566.846317	93.6670215887622	74.069983	150.3445205	25.499395	1228			
EUPATH_0009247_1_7_2_3	1.7.2.3: Trimethylamine-N-oxide reductase (cytochrome c)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.129316	569.053462	148.914249119574	110.764481	232.710167	40.150769	1221			
EUPATH_0009247_1_7_99_1	1.7.99.1: Hydroxylamine reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.931304	526.049897	94.0545289584314	81.452996	130.8814085	44.33941	1275			
EUPATH_0009247_1_8_1_16	1.8.1.16: Glutathione amide reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.220241	209.423	8.11166599047619	1.82775	5.70065	0.845477	105			
EUPATH_0009247_1_8_3_2	1.8.3.2: Thiol oxidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.294321	0.294321	0.294321	0.294321			1	["0.294321"]		
EUPATH_0009247_1_97_1_4	1.97.1.4: [Formate-C-acetyltransferase]-activating enzyme	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	26.751747	591.422075	320.733112897576	314.975259	371.4182695	262.2520695	1279			
EUPATH_0009247_2_1_1_152	2.1.1.152: Precorrin-6A synthase (deacetylating)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	1.23225	1.2472	1.239725	1.239725	1.2472	1.23225	2	["1.232250","1.247200"]		
EUPATH_0009247_2_1_1_164	2.1.1.164: Demethylrebeccamycin-D-glucose O-methyltransferase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.113384	136.689	9.08449998181818	1.96805	6.49795	0.646154	275			
