iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
UBERON_0000061	Host body site	string	Participant	Sample	name of body site where the sample was obtained from							29	["Anterior nares","Buccal mucosa","Central vagina","Colon","External ear","Gingiva","Hard palate","Mouth","Palatine tonsil","Posterior fornix of vagina","Skin of elbow","Throat","Tongue","Tooth","UBERON:anterior nares","UBERON:buccal mucosa","UBERON:central vagina","UBERON:external ear","UBERON:gingiva","UBERON:hard palate","UBERON:mouth","UBERON:palatine tonsil","UBERON:posterior fornix of vagina","UBERON:skin of elbow","UBERON:throat","UBERON:tongue","UBERON:tooth","UBERON:vaginal introitus","Vaginal introitus"]	["EcoCF.txt::body_site","EMP_1927_HMP_V13.txt::body_site","MORDOR_metatranscriptome.txt::host_body_site","ENTiCE.txt::body_site","MALED_diarrhea.txt::body_site","NICUDischarge.txt::body_site","UgandaMaternal.txt::body_site","Malaysia_Helminth.txt::body_site","StLouisNICU.txt::body_site","PIH_Uganda.txt::body_site","Bangladesh_healthy_5yr.txt::body_site","DiabImmune.txt::body_site","MALED_healthy.txt::body_site","CAMP.txt::body_site","EMP_797_Song_Family.txt::body_site","EMP_1064_Bee_Microbiome.txt::body_site","DailyBaby.txt::body_site","Resistome.txt::body_site","HMPWgs.txt::body_site","EMP_1928_HMP_V35.txt::body_site","AnophelesAlbimanus.txt::body_site","NICUNEC.txt::body_site","EMP_2192_Gilbert_House.txt::body_site","Ciara_V1V3.txt::body_site","Ciara_V4.txt::body_site","BONUS.txt::body_site","GEMS.txt::body_site","EMP_10249_ECAM.txt::body_site","FARMM_metagenomics.txt::host_body_site"]	
UBERON_0000463	Host body product	string	Participant	Sample	substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA							12	["Feces","Mucus","Saliva","Sebum","Subgingival dental plaque","Supragingival dental plaque","UBERON:feces","UBERON:mucus","UBERON:saliva","UBERON:sebum","UBERON:subgingival dental plaque","UBERON:supragingival dental plaque"]	["EMP_1927_HMP_V13.txt::body_product","GEMS.txt::body_product","CAMP.txt::body_product","NICUDischarge.txt::body_product","EMP_1928_HMP_V35.txt::body_product","EcoCF.txt::body_product","Ciara_V4.txt::body_product","MALED_diarrhea.txt::body_product","EMP_1064_Bee_Microbiome.txt::body_product","EMP_10249_ECAM.txt::body_product","ENTiCE.txt::body_product","PIH_Uganda.txt::body_product","UgandaMaternal.txt::body_product","MORDOR_metatranscriptome.txt::host_body_product","DiabImmune.txt::body_product","MALED_healthy.txt::body_product","HMPWgs.txt::body_product","FARMM_metagenomics.txt::host_body_product","Resistome.txt::body_product","BONUS.txt::body_product","EMP_2192_Gilbert_House.txt::body_product","EMP_797_Song_Family.txt::body_product","Bangladesh_healthy_5yr.txt::body_product","Malaysia_Helminth.txt::body_product","Ciara_V1V3.txt::body_product","StLouisNICU.txt::body_product","NICUNEC.txt::body_product","DailyBaby.txt::body_product"]	
UBERON_0000466	Host body habitat	string	Participant	Sample	original body habitat where the sample was obtained from							7	["Colon","Oral cavity","Skin","UBERON:oral cavity","UBERON:skin","UBERON:vagina","Vagina"]	["EMP_1927_HMP_V13.txt::body_habitat","Resistome.txt::body_habitat","NICUDischarge.txt::body_habitat","EcoCF.txt::body_habitat","UgandaMaternal.txt::body_habitat","BONUS.txt::body_habitat","NICUNEC.txt::body_habitat","FARMM_metagenomics.txt::body_habitat","GEMS.txt::body_habitat","AnophelesAlbimanus.txt::body_habitat","HMPWgs.txt::body_habitat","PIH_Uganda.txt::body_habitat","EMP_797_Song_Family.txt::body_habitat","EMP_2192_Gilbert_House.txt::body_habitat","Ciara_V4.txt::body_habitat","Bangladesh_healthy_5yr.txt::body_habitat","StLouisNICU.txt::body_habitat","MALED_healthy.txt::body_habitat","Ciara_V1V3.txt::body_habitat","EMP_1064_Bee_Microbiome.txt::body_habitat","EMP_10249_ECAM.txt::body_habitat","EMP_1928_HMP_V35.txt::body_habitat","ENTiCE.txt::body_habitat","DailyBaby.txt::body_habitat","MALED_diarrhea.txt::body_habitat","Malaysia_Helminth.txt::body_habitat","DiabImmune.txt::body_habitat","CAMP.txt::body_habitat"]	
EUPATH_0009251	Kingdom		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.										
EUPATH_0009252	Phylum		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.										
EUPATH_0009253	Class		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.										
EUPATH_0009254	Order		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of order.										
EUPATH_0009255	Family		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.										
EUPATH_0009256	Genus		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.										
EUPATH_0009257	Species		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of species.										
EUPATH_0009250	Relative taxonomic abundance analysis		Data analysis	16S rRNA (V1-V3) assay	A data transformation of input sequence data to obtain the fraction of relative abundance of organisms.										
EUPATH_0009351	Kingdom		Absolute taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of kingdom.										
EUPATH_0009352	Phylum		Absolute taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of phylum.										
EUPATH_0009353	Class		Absolute taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of class.										
EUPATH_0009354	Order		Absolute taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of order.										
EUPATH_0009355	Family		Absolute taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of family.										
EUPATH_0009356	Genus		Absolute taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of genus.										
EUPATH_0009357	Species		Absolute taxonomic abundance analysis	16S rRNA (V1-V3) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of species.										
EUPATH_0009251_Archaea	Archaea	number	Kingdom	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.	0.00025	0.007826	0.00386244444444	0.002724	0.006601	0.001617	9	["0.000250","0.000579","0.001617","0.001886","0.002724","0.005547","0.006601","0.007732","0.007826"]		
EUPATH_0009251_Eukaryota	Eukaryota	number	Kingdom	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.	9.5e-05	0.001115	0.00057916666667	0.0005145	0.001084	0.000152	6	["0.000095","0.000152","0.000514","0.000515","0.001084","0.001115"]		
EUPATH_0009251_Bacteria	Bacteria	number	Kingdom	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.	0.992174	1	0.99998744269294	1	1	1	16			
EUPATH_0009252_Bacteria_Abditibacteriota	Abditibacteriota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000701	0.003611	0.00127666666667	0.00085	0.000854	0.000794	6	["0.000701","0.000794","0.000847","0.000853","0.000854","0.003611"]		
EUPATH_0009252_Bacteria_Acidobacteriota	Acidobacteriota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000137	0.1072	0.00534425	0.001045	0.0019115	0.0005055	53			
EUPATH_0009252_Bacteria_Bacteroidota	Bacteroidota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	1.9e-05	0.991296	0.15654489700036	0.11254	0.2171365	0.0226985	2745			
EUPATH_0009252_Bacteria_Planctomycetota	Planctomycetota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000106	0.020809	0.003135125	0.000926	0.002228	0.000473	32			
EUPATH_0009252_Bacteria_SAR324_clade_Marine_group_B_	SAR324 clade(Marine group B)	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.002408	0.002408	0.002408	0.002408			1	["0.002408"]		
EUPATH_0009252_Bacteria_Sumerlaeota	Sumerlaeota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.003343	0.003866	0.0036045	0.0036045	0.003866	0.003343	2	["0.003343","0.003866"]		
EUPATH_0009252_Bacteria_Verrucomicrobiota	Verrucomicrobiota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	9.6e-05	0.426316	0.01592837724551	0.003461	0.0113	0.001088	165			
EUPATH_0009252_Bacteria_Armatimonadota	Armatimonadota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000188	0.011291	0.00218426666667	0.000642	0.0026265	0.000344	15			
EUPATH_0009252_Bacteria_Gemmatimonadota	Gemmatimonadota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000167	0.011146	0.00230658333333	0.00113	0.0026285	0.000516	24			
EUPATH_0009252_Bacteria_Myxococcota	Myxococcota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000188	0.060027	0.00596497014925	0.002253	0.006908	0.0006345	66			
EUPATH_0009252_Bacteria_Cyanobacteria	Cyanobacteria	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	5.1e-05	0.64413	0.01993114206642	0.003406	0.013373	0.001164	531			
EUPATH_0009252_Bacteria_Elusimicrobiota	Elusimicrobiota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.019881	0.019881	0.019881	0.019881			1	["0.019881"]		
EUPATH_0009252_Bacteria_Nitrospirota	Nitrospirota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000265	0.008392	0.00307185714286	0.002644	0.0045225	0.0005785	7	["0.000265","0.000418","0.000739","0.002644","0.004291","0.004754","0.008392"]		
EUPATH_0009252_Bacteria_Actinobacteriota	Actinobacteriota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	3.7e-05	0.993141	0.25346931223022	0.1304775	0.4064245	0.0389965	2762			
EUPATH_0009252_Bacteria_Campilobacterota	Campilobacterota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.6e-05	0.235059	0.02322468895522	0.012853	0.031446	0.004688	1644			
EUPATH_0009252_Bacteria_Dependentiae	Dependentiae	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000264	0.00139	0.000827	0.000827	0.00139	0.000264	2	["0.000264","0.001390"]		
EUPATH_0009252_Bacteria_Entotheonellaeota	Entotheonellaeota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000118	0.000118	0.000118	0.000118			1	["0.000118"]		
EUPATH_0009252_Bacteria_Fibrobacterota	Fibrobacterota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000441	0.005415	0.002928	0.002928	0.005415	0.000441	2	["0.000441","0.005415"]		
EUPATH_0009252_Bacteria_NB1_j	NB1-j	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000431	0.000431	0.000431	0.000431			1	["0.000431"]		
EUPATH_0009252_Bacteria_RCP2_54	RCP2-54	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.01504	0.01504	0.01504	0.01504			1	["0.015040"]		
EUPATH_0009252_Bacteria_Spirochaetota	Spirochaetota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	8.9e-05	0.187783	0.01064974367622	0.002729	0.00892	0.000863	576			
EUPATH_0009252_Bacteria_Aquificota	Aquificota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	2.8e-05	2.8e-05	2.8e-05	2.8e-05			1	["0.000028"]		
EUPATH_0009252_Bacteria_Bdellovibrionota	Bdellovibrionota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000176	0.193133	0.01082719736842	0.002401	0.01341	0.000691	75			
EUPATH_0009252_Bacteria_Chloroflexi	Chloroflexi	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000164	0.093776	0.00555193150685	0.001803	0.004396	0.000722	73			
EUPATH_0009252_Bacteria_Proteobacteria	Proteobacteria	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.00022	0.978861	0.11318317896936	0.064988	0.1536505	0.017401	2844			
EUPATH_0009252_Bacteria_Synergistota	Synergistota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	9.3e-05	0.09792	0.00482878362573	0.001917	0.004456	0.000764	169			
EUPATH_0009252_Eukaryota_Discoba	Discoba	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	9.5e-05	0.001115	0.00057916666667	0.0005145	0.001084	0.000152	6	["0.000095","0.000152","0.000514","0.000515","0.001084","0.001115"]		
EUPATH_0009252_Archaea_Euryarchaeota	Euryarchaeota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.00025	0.007826	0.00386244444444	0.002724	0.006601	0.001617	9	["0.000250","0.000579","0.001617","0.001886","0.002724","0.005547","0.006601","0.007732","0.007826"]		
EUPATH_0009252_Bacteria_Firmicutes	Firmicutes	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.001567	1	0.43667599208182	0.382946	0.622779	0.2158205	2997			
EUPATH_0009252_Bacteria_Fusobacteriota	Fusobacteriota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	3.5e-05	0.503047	0.07773700346878	0.0450005	0.124222	0.011194	2002			
EUPATH_0009252_Bacteria_WPS_2	WPS-2	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000296	0.00633	0.0019174	0.00056	0.001888	0.000513	5	["0.000296","0.000513","0.000560","0.001888","0.006330"]		
EUPATH_0009252_Bacteria_Desulfobacterota	Desulfobacterota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000171	0.00503	0.00114425	0.0007285	0.0013335	0.000396	55			
EUPATH_0009252_Bacteria_Deinococcota	Deinococcota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000242	0.069568	0.00396737037037	0.00093	0.002593	0.000589	81			
EUPATH_0009252_Bacteria_Methylomirabilota	Methylomirabilota	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.0016	0.001881	0.0017405	0.0017405	0.001881	0.0016	2	["0.001600","0.001881"]		
EUPATH_0009252_Bacteria_Patescibacteria	Patescibacteria	number	Phylum	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.8e-05	0.509452	0.02604088940092	0.010184	0.0282845	0.0026935	1483			
EUPATH_0009253_Archaea_Euryarchaeota_Methanobacteria	Methanobacteria	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.00025	0.007826	0.00386244444444	0.002724	0.006601	0.001617	9	["0.000250","0.000579","0.001617","0.001886","0.002724","0.005547","0.006601","0.007732","0.007826"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Acidimicrobiia	Acidimicrobiia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000185	0.064	0.005134	0.000802	0.0031	0.0004865	38			
EUPATH_0009253_Bacteria_Actinobacteriota_Thermoleophilia	Thermoleophilia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	3.8e-05	0.12096	0.00550247297297	0.001094	0.003559	0.000482	74			
EUPATH_0009253_Bacteria_Bacteroidota_Rhodothermia	Rhodothermia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000342	0.00353	0.001748	0.001372	0.002451	0.000857	3	["0.000342","0.001372","0.003530"]		
EUPATH_0009253_Bacteria_Bdellovibrionota_Bdellovibrionia	Bdellovibrionia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000176	0.002506	0.001264	0.001104	0.0016565	0.0009545	8	["0.000176","0.000824","0.001085","0.001103","0.001105","0.001475","0.001838","0.002506"]		
EUPATH_0009253_Bacteria_Chloroflexi_Anaerolineae	Anaerolineae	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000302	0.027595	0.00529908	0.002466	0.007945	0.00093	25			
EUPATH_0009253_Bacteria_Entotheonellaeota_Entotheonellia	Entotheonellia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000118	0.000118	0.000118	0.000118			1	["0.000118"]		
EUPATH_0009253_Bacteria_Fibrobacterota_Fibrobacteria	Fibrobacteria	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000441	0.005415	0.002928	0.002928	0.005415	0.000441	2	["0.000441","0.005415"]		
EUPATH_0009253_Bacteria_Planctomycetota_Phycisphaerae	Phycisphaerae	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000274	0.018595	0.00324458333333	0.0004725	0.003138	0.0003985	12			
EUPATH_0009253_Bacteria_Acidobacteriota_Holophagae	Holophagae	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000118	0.048	0.00850833333333	0.0008565	0.001043	0.000176	6	["0.000118","0.000176","0.000727","0.000986","0.001043","0.048000"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Thermoanaerobaculia	Thermoanaerobaculia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000428	0.000428	0.000428	0.000428			1	["0.000428"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Coriobacteriia	Coriobacteriia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000125	0.471009	0.00842908176101	0.002946	0.00727	0.001161	1043			
EUPATH_0009253_Bacteria_Armatimonadota_Armatimonadia	Armatimonadia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000188	0.011291	0.0021078	0.0005245	0.001483	0.000309	10	["0.000188","0.000278","0.000309","0.000383","0.000407","0.000642","0.001196","0.001483","0.004901","0.011291"]		
EUPATH_0009253_Bacteria_Armatimonadota_Fimbriimonadia	Fimbriimonadia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000235	0.006559	0.001979	0.000561	0.003651	0.000307	4	["0.000235","0.000379","0.000743","0.006559"]		
EUPATH_0009253_Bacteria_Cyanobacteria_Cyanobacteriia	Cyanobacteriia	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	5.1e-05	0.64413	0.02262857929515	0.003845	0.016912	0.001325	449			
EUPATH_0009253_Bacteria_Desulfobacterota_Desulfobacteria	Desulfobacteria	number	Class	16S rRNA (V1-V3) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.	0.000361	0.000361	0.000361	0.000361			1	["0.000361"]		
