iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009252_Bacteria_Campilobacterota	Campilobacterota	number	Phylum	16S rRNA (V4) assay		2.5e-05	0.169162	0.01228345172414	0.000906	0.012791	0.000202	269			
EUPATH_0009252_Bacteria_Chloroflexi	Chloroflexi	number	Phylum	16S rRNA (V4) assay		7e-05	0.001198	0.00040981818182	0.000299	0.000439	0.0001745	11			
EUPATH_0009252_Bacteria_Cyanobacteria	Cyanobacteria	number	Phylum	16S rRNA (V4) assay		4.5e-05	0.027337	0.00239932044199	0.000722	0.002507	0.000252	172			
EUPATH_0009252_Bacteria_Deferribacterota	Deferribacterota	number	Phylum	16S rRNA (V4) assay		0.000232	0.001786	0.0008018	0.00032	0.001412	0.000259	5	["0.000232","0.000259","0.000320","0.001412","0.001786"]		
EUPATH_0009252_Bacteria_Deinococcota	Deinococcota	number	Phylum	16S rRNA (V4) assay		0.000111	0.003244	0.00071861111111	0.0003585	0.000751	0.000248	18			
EUPATH_0009252_Bacteria_Desulfobacterota	Desulfobacterota	number	Phylum	16S rRNA (V4) assay		7.8e-05	0.051618	0.00455282412060	0.0030645	0.005758	0.001326	390			
EUPATH_0009252_Bacteria_Firmicutes	Firmicutes	number	Phylum	16S rRNA (V4) assay		0.000809	1	0.48565224177632	0.4776685	0.660329	0.2929275	1212			
EUPATH_0009252_Bacteria_Fusobacteriota	Fusobacteriota	number	Phylum	16S rRNA (V4) assay		4.2e-05	0.49439	0.01242545245902	0.000565	0.002247	0.000202	273			
EUPATH_0009252_Bacteria_Gemmatimonadota	Gemmatimonadota	number	Phylum	16S rRNA (V4) assay		6.4e-05	0.002486	0.00081183333333	0.000661	0.0010885	0.000301	12			
EUPATH_0009252_Bacteria_Myxococcota	Myxococcota	number	Phylum	16S rRNA (V4) assay		0.000304	0.003251	0.00142	0.0010625	0.0023515	0.0004885	4	["0.000304","0.000673","0.001452","0.003251"]		
EUPATH_0009252_Bacteria_Patescibacteria	Patescibacteria	number	Phylum	16S rRNA (V4) assay		9.1e-05	0.001977	0.00059666666667	0.000226	0.000966	9.4e-05	6	["0.000091","0.000094","0.000134","0.000318","0.000966","0.001977"]		
EUPATH_0009252_Bacteria_Planctomycetota	Planctomycetota	number	Phylum	16S rRNA (V4) assay		0.000141	0.001693	0.00061675	0.0005335	0.000738	0.0002785	8	["0.000141","0.000162","0.000395","0.000493","0.000574","0.000617","0.000859","0.001693"]		
EUPATH_0009252_Bacteria_Proteobacteria	Proteobacteria	number	Phylum	16S rRNA (V4) assay		7.3e-05	0.998832	0.13544941349481	0.053069	0.15294	0.0225465	1151			
EUPATH_0009252_Bacteria_RCP2_54	RCP2-54	number	Phylum	16S rRNA (V4) assay		0.000698	0.000698	0.000698	0.000698			1	["0.000698"]		
EUPATH_0009252_Bacteria_Spirochaetota	Spirochaetota	number	Phylum	16S rRNA (V4) assay		0.00982	0.00982	0.00982	0.00982			1	["0.009820"]		
EUPATH_0009252_Bacteria_Synergistota	Synergistota	number	Phylum	16S rRNA (V4) assay		4.3e-05	0.025749	0.00170805882353	0.000369	0.001527	0.000244	51			
EUPATH_0009252_Bacteria_Verrucomicrobiota	Verrucomicrobiota	number	Phylum	16S rRNA (V4) assay		4.9e-05	0.407678	0.02465497660819	0.004629	0.022799	0.000829	499			
EUPATH_0009252_Eukaryota_Discoba	Discoba	number	Phylum	16S rRNA (V4) assay		4.3e-05	0.000159	9.51e-05	9.65e-05	0.000133	4.6e-05	10	["0.000043","0.000044","0.000046","0.000094","0.000096","0.000097","0.000103","0.000133","0.000136","0.000159"]		
EUPATH_0009252_Eukaryota_SAR	SAR	number	Phylum	16S rRNA (V4) assay		4.9e-05	0.00061	0.00027275	0.000265	0.000319	0.0001775	8	["0.000049","0.000150","0.000205","0.000254","0.000276","0.000279","0.000359","0.000610"]		
EUPATH_0009253	Class		Relative taxonomic abundance analysis	16S rRNA (V4) assay											
EUPATH_0009253_Archaea_Euryarchaeota_Methanobacteria	Methanobacteria	number	Class	16S rRNA (V4) assay		8.9e-05	0.004364	0.00087552941176	0.0005875	0.0012225	0.000223	67			
EUPATH_0009253_Archaea_Nanoarchaeota_Nanoarchaeia	Nanoarchaeia	number	Class	16S rRNA (V4) assay		0.000366	0.000792	0.00059766666667	0.000635	0.0007135	0.0005005	3	["0.000366","0.000635","0.000792"]		
EUPATH_0009253_Archaea_Thermoplasmatota_Thermoplasmata	Thermoplasmata	number	Class	16S rRNA (V4) assay		9.2e-05	0.006184	0.00179176923077	0.001102	0.002428	0.000376	13			
EUPATH_0009253_Bacteria_Abditibacteriota_Abditibacteria	Abditibacteria	number	Class	16S rRNA (V4) assay		0.000147	0.000288	0.0002175	0.0002175	0.000288	0.000147	2	["0.000147","0.000288"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Acidobacteriae	Acidobacteriae	number	Class	16S rRNA (V4) assay		0.000165	0.00256	0.00083188888889	0.000322	0.000884	0.000241	9	["0.000165","0.000191","0.000241","0.000319","0.000322","0.000404","0.000884","0.002401","0.002560"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Blastocatellia	Blastocatellia	number	Class	16S rRNA (V4) assay		0.001185	0.001974	0.0015795	0.0015795	0.001974	0.001185	2	["0.001185","0.001974"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Holophagae	Holophagae	number	Class	16S rRNA (V4) assay		0.001508	0.001508	0.001508	0.001508			1	["0.001508"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Vicinamibacteria	Vicinamibacteria	number	Class	16S rRNA (V4) assay		0.002254	0.003626	0.00294	0.00294	0.003626	0.002254	2	["0.002254","0.003626"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Acidimicrobiia	Acidimicrobiia	number	Class	16S rRNA (V4) assay		0.000179	0.000179	0.000179	0.000179			1	["0.000179"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Actinobacteria	Actinobacteria	number	Class	16S rRNA (V4) assay		7.6e-05	0.995775	0.11622196389589	0.036277	0.172711	0.006975	1178			
EUPATH_0009253_Bacteria_Actinobacteriota_Coriobacteriia	Coriobacteriia	number	Class	16S rRNA (V4) assay		3.9e-05	0.678684	0.00740903881279	0.001021	0.002864	0.000402	766			
EUPATH_0009253_Bacteria_Actinobacteriota_Rubrobacteria	Rubrobacteria	number	Class	16S rRNA (V4) assay		0.000811	0.000811	0.000811	0.000811			1	["0.000811"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Thermoleophilia	Thermoleophilia	number	Class	16S rRNA (V4) assay		0.000113	0.002449	0.0011538	0.001214	0.001975	0.000226	10	["0.000113","0.000179","0.000226","0.000490","0.000967","0.001461","0.001531","0.001975","0.002147","0.002449"]		
EUPATH_0009253_Bacteria_Aquificota_Aquificae	Aquificae	number	Class	16S rRNA (V4) assay		0.000449	0.000449	0.000449	0.000449			1	["0.000449"]		
EUPATH_0009253_Bacteria_Armatimonadota_Armatimonadia	Armatimonadia	number	Class	16S rRNA (V4) assay		0.000322	0.000322	0.000322	0.000322			1	["0.000322"]		
EUPATH_0009253_Bacteria_Armatimonadota_Fimbriimonadia	Fimbriimonadia	number	Class	16S rRNA (V4) assay		0.000829	0.000829	0.000829	0.000829			1	["0.000829"]		
EUPATH_0009253_Bacteria_Bacteroidota_	unclassified Bacteroidota	number	Class	16S rRNA (V4) assay		6.9e-05	0.000208	0.000161	0.000206	0.000207	0.0001375	3	["0.000069","0.000206","0.000208"]		
EUPATH_0009253_Bacteria_Bacteroidota_Bacteroidia	Bacteroidia	number	Class	16S rRNA (V4) assay		9.1e-05	0.990365	0.25676430068143	0.265474	0.439996	0.006555	1147			
EUPATH_0009253_Bacteria_Bdellovibrionota_Bdellovibrionia	Bdellovibrionia	number	Class	16S rRNA (V4) assay		0.000391	0.002004	0.00130266666667	0.001513	0.0017585	0.000952	3	["0.000391","0.001513","0.002004"]		
EUPATH_0009253_Bacteria_Bdellovibrionota_Oligoflexia	Oligoflexia	number	Class	16S rRNA (V4) assay		0.000141	0.000525	0.0002664	0.000201	0.00028	0.000185	5	["0.000141","0.000185","0.000201","0.000280","0.000525"]		
EUPATH_0009253_Bacteria_Campilobacterota_Campylobacteria	Campylobacteria	number	Class	16S rRNA (V4) assay		2.5e-05	0.169162	0.01228345172414	0.000906	0.012791	0.000202	269			
EUPATH_0009253_Bacteria_Chloroflexi_Anaerolineae	Anaerolineae	number	Class	16S rRNA (V4) assay		0.000914	0.001198	0.001056	0.001056	0.001198	0.000914	2	["0.000914","0.001198"]		
EUPATH_0009253_Bacteria_Chloroflexi_Chloroflexia	Chloroflexia	number	Class	16S rRNA (V4) assay		7e-05	0.00039	0.00023	0.000229	0.0003105	0.0001505	8	["0.000070","0.000131","0.000170","0.000179","0.000279","0.000299","0.000322","0.000390"]		
EUPATH_0009253_Bacteria_Chloroflexi_Gitt_GS_136	Gitt-GS-136	number	Class	16S rRNA (V4) assay		0.000395	0.000395	0.000395	0.000395			1	["0.000395"]		
EUPATH_0009253_Bacteria_Chloroflexi_KD4_96	KD4-96	number	Class	16S rRNA (V4) assay		0.000161	0.000161	0.000161	0.000161			1	["0.000161"]		
EUPATH_0009253_Bacteria_Cyanobacteria_Cyanobacteriia	Cyanobacteriia	number	Class	16S rRNA (V4) assay		4.5e-05	0.023983	0.00142041584158	0.000439	0.001489	0.000176	95			
EUPATH_0009253_Bacteria_Cyanobacteria_Vampirivibrionia	Vampirivibrionia	number	Class	16S rRNA (V4) assay		5.9e-05	0.027337	0.00316098913043	0.000996	0.003276	0.0002815	90			
EUPATH_0009253_Bacteria_Deferribacterota_Deferribacteres	Deferribacteres	number	Class	16S rRNA (V4) assay		0.000232	0.001786	0.0008018	0.00032	0.001412	0.000259	5	["0.000232","0.000259","0.000320","0.001412","0.001786"]		
EUPATH_0009253_Bacteria_Deinococcota_Deinococci	Deinococci	number	Class	16S rRNA (V4) assay		0.000111	0.003244	0.00071861111111	0.0003585	0.000751	0.000248	18			
EUPATH_0009253_Bacteria_Desulfobacterota_	unclassified Desulfobacterota	number	Class	16S rRNA (V4) assay		0.000161	0.016084	0.003088	0.000763	0.0020375	0.0002665	7	["0.000161","0.000256","0.000277","0.000763","0.001813","0.002262","0.016084"]		
EUPATH_0009253_Bacteria_Desulfobacterota_Desulfovibrionia	Desulfovibrionia	number	Class	16S rRNA (V4) assay		7.8e-05	0.051618	0.00450984886650	0.003086	0.005696	0.001298	389			
EUPATH_0009253_Bacteria_Firmicutes_	unclassified Firmicutes	number	Class	16S rRNA (V4) assay		7.1e-05	0.081281	0.004674912	0.001016	0.003232	0.000301	122			
EUPATH_0009253_Bacteria_Firmicutes_Bacilli	Bacilli	number	Class	16S rRNA (V4) assay		0.000372	1	0.12459702473207	0.027893	0.077329	0.012564	1209			
EUPATH_0009253_Bacteria_Firmicutes_Clostridia	Clostridia	number	Class	16S rRNA (V4) assay		0.000103	0.960972	0.33044629941618	0.331855	0.5123235	0.1191775	1197			
EUPATH_0009253_Bacteria_Firmicutes_Negativicutes	Negativicutes	number	Class	16S rRNA (V4) assay		0.000112	0.668394	0.03829959299191	0.01919	0.049722	0.004756	1103			
EUPATH_0009253_Bacteria_Fusobacteriota_Fusobacteriia	Fusobacteriia	number	Class	16S rRNA (V4) assay		4.2e-05	0.49439	0.01242545245902	0.000565	0.002247	0.000202	273			
EUPATH_0009253_Bacteria_Gemmatimonadota_	unclassified Gemmatimonadota	number	Class	16S rRNA (V4) assay		0.002486	0.002486	0.002486	0.002486			1	["0.002486"]		
EUPATH_0009253_Bacteria_Gemmatimonadota_Gemmatimonadetes	Gemmatimonadetes	number	Class	16S rRNA (V4) assay		6.4e-05	0.001687	0.0006138	0.000568	0.000816	0.000274	10	["0.000064","0.000101","0.000274","0.000328","0.000487","0.000649","0.000673","0.000816","0.001059","0.001687"]		
EUPATH_0009253_Bacteria_Gemmatimonadota_Longimicrobia	Longimicrobia	number	Class	16S rRNA (V4) assay		0.000559	0.000559	0.000559	0.000559			1	["0.000559"]		
EUPATH_0009253_Bacteria_Gemmatimonadota_S0134_terrestrial_group	S0134 terrestrial group	number	Class	16S rRNA (V4) assay		0.000559	0.000559	0.000559	0.000559			1	["0.000559"]		
EUPATH_0009253_Bacteria_Myxococcota_Polyangia	Polyangia	number	Class	16S rRNA (V4) assay		0.000304	0.003251	0.00142	0.0010625	0.0023515	0.0004885	4	["0.000304","0.000673","0.001452","0.003251"]		
EUPATH_0009253_Bacteria_Patescibacteria_ABY1	ABY1	number	Class	16S rRNA (V4) assay		0.000318	0.000318	0.000318	0.000318			1	["0.000318"]		
EUPATH_0009253_Bacteria_Patescibacteria_Gracilibacteria	Gracilibacteria	number	Class	16S rRNA (V4) assay		0.000966	0.000966	0.000966	0.000966			1	["0.000966"]		
EUPATH_0009253_Bacteria_Patescibacteria_Parcubacteria	Parcubacteria	number	Class	16S rRNA (V4) assay		9.1e-05	0.001977	0.000734	0.000134	0.0010555	0.0001125	3	["0.000091","0.000134","0.001977"]		
EUPATH_0009253_Bacteria_Patescibacteria_Saccharimonadia	Saccharimonadia	number	Class	16S rRNA (V4) assay		9.4e-05	9.4e-05	9.4e-05	9.4e-05			1	["0.000094"]		
EUPATH_0009253_Bacteria_Planctomycetota_	unclassified Planctomycetota	number	Class	16S rRNA (V4) assay		0.000395	0.000395	0.000395	0.000395			1	["0.000395"]		
EUPATH_0009253_Bacteria_Planctomycetota_Phycisphaerae	Phycisphaerae	number	Class	16S rRNA (V4) assay		0.000224	0.000224	0.000224	0.000224			1	["0.000224"]		
EUPATH_0009253_Bacteria_Planctomycetota_Planctomycetes	Planctomycetes	number	Class	16S rRNA (V4) assay		0.000141	0.001693	0.00061642857143	0.000574	0.000738	0.0002155	7	["0.000141","0.000162","0.000269","0.000574","0.000617","0.000859","0.001693"]		
EUPATH_0009253_Bacteria_Proteobacteria_	unclassified Proteobacteria	number	Class	16S rRNA (V4) assay		4.2e-05	0.00059	0.00022366666667	0.000114	0.000395	8.7e-05	6	["0.000042","0.000087","0.000095","0.000133","0.000395","0.000590"]		
EUPATH_0009253_Bacteria_Proteobacteria_Alphaproteobacteria	Alphaproteobacteria	number	Class	16S rRNA (V4) assay		3.2e-05	0.144604	0.01035723867069	0.002098	0.0110355	0.000369	325			
EUPATH_0009253_Bacteria_Proteobacteria_Gammaproteobacteria	Gammaproteobacteria	number	Class	16S rRNA (V4) assay		7.3e-05	0.998832	0.13259732987013	0.048367	0.150787	0.0200405	1149			
EUPATH_0009253_Bacteria_RCP2_54_	unclassified RCP2-54	number	Class	16S rRNA (V4) assay		0.000698	0.000698	0.000698	0.000698			1	["0.000698"]		
EUPATH_0009253_Bacteria_Spirochaetota_Spirochaetia	Spirochaetia	number	Class	16S rRNA (V4) assay		0.00982	0.00982	0.00982	0.00982			1	["0.009820"]		
EUPATH_0009253_Bacteria_Synergistota_Synergistia	Synergistia	number	Class	16S rRNA (V4) assay		4.3e-05	0.025749	0.00170805882353	0.000369	0.001527	0.000244	51			
EUPATH_0009253_Bacteria_Verrucomicrobiota_	unclassified Verrucomicrobiota	number	Class	16S rRNA (V4) assay		5.6e-05	0.000681	0.00041566666667	0.00051	0.0005955	0.000283	3	["0.000056","0.000510","0.000681"]		
EUPATH_0009253_Bacteria_Verrucomicrobiota_Chlamydiae	Chlamydiae	number	Class	16S rRNA (V4) assay		0.000127	0.000587	0.000291	0.000159	0.000373	0.000143	3	["0.000127","0.000159","0.000587"]		
EUPATH_0009253_Bacteria_Verrucomicrobiota_Lentisphaeria	Lentisphaeria	number	Class	16S rRNA (V4) assay		5.9e-05	0.009229	0.00175612244898	0.00089	0.002835	0.000329	49			
EUPATH_0009253_Bacteria_Verrucomicrobiota_Verrucomicrobiae	Verrucomicrobiae	number	Class	16S rRNA (V4) assay		4.9e-05	0.407678	0.02501959163347	0.004768	0.023631	0.000875	488			
EUPATH_0009253_Eukaryota_Discoba_Discicristata	Discicristata	number	Class	16S rRNA (V4) assay		4.3e-05	0.000159	9.51e-05	9.65e-05	0.000133	4.6e-05	10	["0.000043","0.000044","0.000046","0.000094","0.000096","0.000097","0.000103","0.000133","0.000136","0.000159"]		
EUPATH_0009253_Eukaryota_SAR_	unclassified SAR	number	Class	16S rRNA (V4) assay		0.00061	0.00061	0.00061	0.00061			1	["0.000610"]		
EUPATH_0009253_Eukaryota_SAR_Stramenopiles	Stramenopiles	number	Class	16S rRNA (V4) assay		4.9e-05	0.000359	0.00022457142857	0.000254	0.0002775	0.0001775	7	["0.000049","0.000150","0.000205","0.000254","0.000276","0.000279","0.000359"]		
EUPATH_0009254	Order		Relative taxonomic abundance analysis	16S rRNA (V4) assay											
EUPATH_0009254_Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales	Methanobacteriales	number	Order	16S rRNA (V4) assay		8.9e-05	0.004364	0.00087552941176	0.0005875	0.0012225	0.000223	67			
EUPATH_0009254_Archaea_Nanoarchaeota_Nanoarchaeia_Woesearchaeales	Woesearchaeales	number	Order	16S rRNA (V4) assay		0.000366	0.000792	0.00059766666667	0.000635	0.0007135	0.0005005	3	["0.000366","0.000635","0.000792"]		
EUPATH_0009254_Archaea_Thermoplasmatota_Thermoplasmata_Methanomassiliicoccales	Methanomassiliicoccales	number	Order	16S rRNA (V4) assay		9.2e-05	0.006184	0.00179176923077	0.001102	0.002428	0.000376	13			
EUPATH_0009254_Bacteria_Abditibacteriota_Abditibacteria_Abditibacteriales	Abditibacteriales	number	Order	16S rRNA (V4) assay		0.000147	0.000288	0.0002175	0.0002175	0.000288	0.000147	2	["0.000147","0.000288"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Acidobacteriae_Acidobacteriales	Acidobacteriales	number	Order	16S rRNA (V4) assay		0.000165	0.00256	0.0010895	0.0008165	0.001976	0.000203	4	["0.000165","0.000241","0.001392","0.002560"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Acidobacteriae_Bryobacterales	Bryobacterales	number	Order	16S rRNA (V4) assay		0.000224	0.001008	0.000518	0.000322	0.000665	0.000273	3	["0.000224","0.000322","0.001008"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Acidobacteriae_Elev_16S_1166	Elev-16S-1166	number	Order	16S rRNA (V4) assay		0.000884	0.000884	0.000884	0.000884			1	["0.000884"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Acidobacteriae_Solibacterales	Solibacterales	number	Order	16S rRNA (V4) assay		0.000179	0.000319	0.00022966666667	0.000191	0.000255	0.000185	3	["0.000179","0.000191","0.000319"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Blastocatellia_Blastocatellales	Blastocatellales	number	Order	16S rRNA (V4) assay		0.000942	0.000969	0.0009555	0.0009555	0.000969	0.000942	2	["0.000942","0.000969"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Blastocatellia_Pyrinomonadales	Pyrinomonadales	number	Order	16S rRNA (V4) assay		0.000215	0.001032	0.0006235	0.0006235	0.001032	0.000215	2	["0.000215","0.001032"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Holophagae_Subgroup_7	Subgroup 7	number	Order	16S rRNA (V4) assay		0.001508	0.001508	0.001508	0.001508			1	["0.001508"]		
EUPATH_0009254_Bacteria_Acidobacteriota_Vicinamibacteria_Vicinamibacterales	Vicinamibacterales	number	Order	16S rRNA (V4) assay		0.002254	0.003626	0.00294	0.00294	0.003626	0.002254	2	["0.002254","0.003626"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales	Microtrichales	number	Order	16S rRNA (V4) assay		0.000179	0.000179	0.000179	0.000179			1	["0.000179"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_	unclassified Actinobacteria	number	Order	16S rRNA (V4) assay		7.1e-05	0.002	0.00057186842105	0.000442	0.000682	0.00023	38			
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales	Actinomycetales	number	Order	16S rRNA (V4) assay		5e-05	0.33285	0.00635503036876	0.000702	0.003249	0.000265	416			
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales	Bifidobacteriales	number	Order	16S rRNA (V4) assay		7.6e-05	0.995775	0.11800344157003	0.035027	0.180947	0.003624	1106			
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales	Corynebacteriales	number	Order	16S rRNA (V4) assay		4.2e-05	0.212928	0.00742543795620	0.0013925	0.004167	0.000381	264			
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Frankiales	Frankiales	number	Order	16S rRNA (V4) assay		0.00012	0.013846	0.00192638709677	0.001226	0.001736	0.000514	31			
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Kineosporiales	Kineosporiales	number	Order	16S rRNA (V4) assay		0.000914	0.002122	0.001518	0.001518	0.002122	0.000914	2	["0.000914","0.002122"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Micrococcales	Micrococcales	number	Order	16S rRNA (V4) assay		4.4e-05	0.115257	0.00279841842105	0.000626	0.0024795	0.000254	341			
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Micromonosporales	Micromonosporales	number	Order	16S rRNA (V4) assay		0.000731	0.000731	0.000731	0.000731			1	["0.000731"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales	Propionibacteriales	number	Order	16S rRNA (V4) assay		0.000167	0.002929	0.00084	0.000433	0.0009135	0.000386	15			
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Pseudonocardiales	Pseudonocardiales	number	Order	16S rRNA (V4) assay		0.000518	0.003601	0.001417625	0.000868	0.002201	0.000542	8	["0.000518","0.000538","0.000546","0.000773","0.000963","0.001106","0.003296","0.003601"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Streptomycetales	Streptomycetales	number	Order	16S rRNA (V4) assay		0.000288	0.000573	0.000417	0.00039	0.0004815	0.000339	3	["0.000288","0.000390","0.000573"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Actinobacteria_Streptosporangiales	Streptosporangiales	number	Order	16S rRNA (V4) assay		0.000226	0.000232	0.000229	0.000229	0.000232	0.000226	2	["0.000226","0.000232"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales	Coriobacteriales	number	Order	16S rRNA (V4) assay		3.9e-05	0.678684	0.00740903881279	0.001021	0.002864	0.000402	766			
EUPATH_0009254_Bacteria_Actinobacteriota_Rubrobacteria_Rubrobacterales	Rubrobacterales	number	Order	16S rRNA (V4) assay		0.000811	0.000811	0.000811	0.000811			1	["0.000811"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Thermoleophilia_	unclassified Thermoleophilia	number	Order	16S rRNA (V4) assay		0.000718	0.000718	0.000718	0.000718			1	["0.000718"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Thermoleophilia_Gaiellales	Gaiellales	number	Order	16S rRNA (V4) assay		0.000113	0.001257	0.0007065	0.000728	0.0011115	0.0003015	4	["0.000113","0.000490","0.000966","0.001257"]		
EUPATH_0009254_Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales	Solirubrobacterales	number	Order	16S rRNA (V4) assay		0.000179	0.002449	0.001142	0.001181	0.001496	0.0005965	7	["0.000179","0.000226","0.000967","0.001181","0.001461","0.001531","0.002449"]		
EUPATH_0009254_Bacteria_Aquificota_Aquificae_Aquificales	Aquificales	number	Order	16S rRNA (V4) assay		0.000449	0.000449	0.000449	0.000449			1	["0.000449"]		
EUPATH_0009254_Bacteria_Armatimonadota_Armatimonadia_Armatimonadales	Armatimonadales	number	Order	16S rRNA (V4) assay		0.000322	0.000322	0.000322	0.000322			1	["0.000322"]		
EUPATH_0009254_Bacteria_Armatimonadota_Fimbriimonadia_Fimbriimonadales	Fimbriimonadales	number	Order	16S rRNA (V4) assay		0.000829	0.000829	0.000829	0.000829			1	["0.000829"]		
EUPATH_0009254_Bacteria_Bacteroidota_	unclassified Bacteroidota	number	Order	16S rRNA (V4) assay		6.9e-05	0.000208	0.000161	0.000206	0.000207	0.0001375	3	["0.000069","0.000206","0.000208"]		
EUPATH_0009254_Bacteria_Bacteroidota_Bacteroidia_	unclassified Bacteroidia	number	Order	16S rRNA (V4) assay		6.8e-05	0.038742	0.00390671276596	0.000885	0.003782	0.000247	92			
EUPATH_0009254_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales	Bacteroidales	number	Order	16S rRNA (V4) assay		9.1e-05	0.990365	0.25738880752780	0.266078	0.440608	0.007326	1143			
EUPATH_0009254_Bacteria_Bacteroidota_Bacteroidia_Chitinophagales	Chitinophagales	number	Order	16S rRNA (V4) assay		0.000259	0.00969	0.00250446666667	0.002105	0.0033105	0.0006875	15			
