iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009252	Phylum		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay											
EUPATH_0009253	Class		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay											
EUPATH_0009254	Order		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay											
EUPATH_0009255	Family		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay											
EUPATH_0009256	Genus		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay											
EUPATH_0009257	Species		Relative taxonomic abundance analysis	16S rRNA (V1-V3) assay											
EUPATH_0009250	Relative taxonomic abundance analysis		Data analysis	16S rRNA (V1-V3) assay											
EUPATH_0000747	DNA extraction date	string	Sample	16S rRNA (V1-V3) assay	Describes when the DNA was extracted							4	["4.12.16","4.13.16","4.14.16","4.15.16"]	["Ciara_V1V3.txt::ExtractionDate"]	
EUPATH_0009251_Bacteria	Bacteria	number	Kingdom	16S rRNA (V1-V3) assay		1	1	1	1			1	["1.000000"]		
EUPATH_0009252_Bacteria_WPS_2	WPS-2	number	Phylum	16S rRNA (V1-V3) assay		1.9e-05	0.001836	0.00060433333333	0.000286	0.0010065	0.000159	15			
EUPATH_0009252_Bacteria_Elusimicrobiota	Elusimicrobiota	number	Phylum	16S rRNA (V1-V3) assay		0.000175	0.001391	0.000783	0.000783	0.001391	0.000175	2	["0.000175","0.001391"]		
EUPATH_0009252_Bacteria_Fusobacteriota	Fusobacteriota	number	Phylum	16S rRNA (V1-V3) assay		4.6e-05	0.294601	0.02300572727273	0.002447	0.010219	0.0006665	55			
EUPATH_0009252_Bacteria_Synergistota	Synergistota	number	Phylum	16S rRNA (V1-V3) assay		0.000233	0.002089	0.00088825	0.0006155	0.001448	0.0003285	4	["0.000233","0.000424","0.000807","0.002089"]		
EUPATH_0009252_Bacteria_Spirochaetota	Spirochaetota	number	Phylum	16S rRNA (V1-V3) assay		7.8e-05	0.001128	0.00039771428571	0.000313	0.000482	0.000223	14			
EUPATH_0009252_Bacteria_Proteobacteria	Proteobacteria	number	Phylum	16S rRNA (V1-V3) assay		0.000106	0.293732	0.07340591208791	0.039703	0.1312155	0.0116705	91			
EUPATH_0009252_Bacteria_Planctomycetota	Planctomycetota	number	Phylum	16S rRNA (V1-V3) assay		6.6e-05	0.018658	0.00249245714286	0.000941	0.0026635	0.000391	35			
EUPATH_0009252_Bacteria_Nitrospirota	Nitrospirota	number	Phylum	16S rRNA (V1-V3) assay		9.7e-05	0.001195	0.00050571428571	0.000319	0.000683	0.0002815	7	["0.000097","0.000248","0.000315","0.000319","0.000510","0.000856","0.001195"]		
EUPATH_0009252_Bacteria_Gemmatimonadota	Gemmatimonadota	number	Phylum	16S rRNA (V1-V3) assay		6.3e-05	0.031052	0.00262677777778	0.000713	0.002202	0.000396	36			
EUPATH_0009252_Bacteria_Campilobacterota	Campilobacterota	number	Phylum	16S rRNA (V1-V3) assay		0.00017	0.009444	0.00166015789474	0.000758	0.00218	0.000309	19			
EUPATH_0009252_Bacteria_SAR324_clade_Marine_group_B_	SAR324 clade(Marine group B)	number	Phylum	16S rRNA (V1-V3) assay		0.000485	0.000485	0.000485	0.000485			1	["0.000485"]		
EUPATH_0009252_Bacteria_Myxococcota	Myxococcota	number	Phylum	16S rRNA (V1-V3) assay		4.3e-05	0.006061	0.00121492307692	0.000471	0.001378	0.000217	26			
EUPATH_0009252_Bacteria_Firmicutes	Firmicutes	number	Phylum	16S rRNA (V1-V3) assay		0.048591	1	0.634196078125	0.612229	0.9575175	0.417391	122			
EUPATH_0009252_Bacteria_Chloroflexi	Chloroflexi	number	Phylum	16S rRNA (V1-V3) assay		4e-05	0.086255	0.00647217543860	0.002512	0.006641	0.000595	57			
EUPATH_0009252_Bacteria_WS2	WS2	number	Phylum	16S rRNA (V1-V3) assay		0.000285	0.000285	0.000285	0.000285			1	["0.000285"]		
EUPATH_0009252_Bacteria_Patescibacteria	Patescibacteria	number	Phylum	16S rRNA (V1-V3) assay		0.00014	0.014687	0.00235475	0.0012355	0.002432	0.000377	40			
EUPATH_0009252_Bacteria_Verrucomicrobiota	Verrucomicrobiota	number	Phylum	16S rRNA (V1-V3) assay		0.000255	0.000456	0.0003465	0.0003375	0.0004005	0.0002925	4	["0.000255","0.000330","0.000345","0.000456"]		
EUPATH_0009252_Bacteria_Aquificota	Aquificota	number	Phylum	16S rRNA (V1-V3) assay		0.000959	0.000959	0.000959	0.000959			1	["0.000959"]		
EUPATH_0009252_Bacteria_Acidobacteriota	Acidobacteriota	number	Phylum	16S rRNA (V1-V3) assay		5.3e-05	0.031792	0.00537646	0.001832	0.006654	0.000535	50			
EUPATH_0009252_Bacteria_Abditibacteriota	Abditibacteriota	number	Phylum	16S rRNA (V1-V3) assay		0.000146	0.013218	0.00152814285714	0.0005755	0.000665	0.000474	14			
EUPATH_0009252_Bacteria_Sumerlaeota	Sumerlaeota	number	Phylum	16S rRNA (V1-V3) assay		9.7e-05	0.001909	0.000637	0.000268	0.000929	0.0001635	7	["0.000097","0.000146","0.000181","0.000268","0.000741","0.001117","0.001909"]		
EUPATH_0009252_Bacteria_Bacteroidota	Bacteroidota	number	Phylum	16S rRNA (V1-V3) assay		0.000146	0.225833	0.03327110752688	0.012465	0.04443	0.00335	93			
EUPATH_0009252_Bacteria_Fibrobacterota	Fibrobacterota	number	Phylum	16S rRNA (V1-V3) assay		4.5e-05	0.000509	0.00029	0.000316	0.0004125	0.0001805	3	["0.000045","0.000316","0.000509"]		
EUPATH_0009252_Bacteria_Dependentiae	Dependentiae	number	Phylum	16S rRNA (V1-V3) assay		0.000198	0.004481	0.00112216666667	0.0003815	0.001093	0.000198	5	["0.000198","0.000311","0.000452","0.001093","0.004481"]		
EUPATH_0009252_Bacteria_Deinococcota	Deinococcota	number	Phylum	16S rRNA (V1-V3) assay		2.8e-05	0.04047	0.00406875609756	0.001598	0.003204	0.000553	41			
EUPATH_0009252_Bacteria_Cyanobacteria	Cyanobacteria	number	Phylum	16S rRNA (V1-V3) assay		7.3e-05	0.288984	0.02280834328358	0.004666	0.0199635	0.0010985	67			
EUPATH_0009252_Bacteria_Bdellovibrionota	Bdellovibrionota	number	Phylum	16S rRNA (V1-V3) assay		0.000229	0.006514	0.00175747368421	0.00135	0.002195	0.0004585	19			
EUPATH_0009252_Bacteria_Armatimonadota	Armatimonadota	number	Phylum	16S rRNA (V1-V3) assay		5.2e-05	0.005502	0.00119989473684	0.000577	0.0014205	0.0002795	19			
EUPATH_0009252_Bacteria_Actinobacteriota	Actinobacteriota	number	Phylum	16S rRNA (V1-V3) assay		0.000371	0.937934	0.27962333050847	0.2786595	0.412428	0.043839	118			
EUPATH_0009253_Bacteria_Dependentiae_Babeliae	Babeliae	number	Class	16S rRNA (V1-V3) assay		0.000198	0.004481	0.00112216666667	0.0003815	0.001093	0.000198	5	["0.000198","0.000311","0.000452","0.001093","0.004481"]		
EUPATH_0009253_Bacteria_Cyanobacteria_Cyanobacteriia	Cyanobacteriia	number	Class	16S rRNA (V1-V3) assay		7.3e-05	0.288984	0.02296903030303	0.0048075	0.021263	0.000927	66			
EUPATH_0009253_Bacteria_Chloroflexi_OLB14	OLB14	number	Class	16S rRNA (V1-V3) assay		0.011204	0.011204	0.011204	0.011204			1	["0.011204"]		
EUPATH_0009253_Bacteria_Chloroflexi_Chloroflexia	Chloroflexia	number	Class	16S rRNA (V1-V3) assay		4e-05	0.085696	0.00510172916667	0.0012925	0.004103	0.0003985	48			
EUPATH_0009253_Bacteria_Bacteroidota_SJA_28	SJA-28	number	Class	16S rRNA (V1-V3) assay		7.8e-05	0.00017	0.000124	0.000124	0.00017	7.8e-05	2	["0.000078","0.000170"]		
EUPATH_0009253_Bacteria_Bacteroidota_Rhodothermia	Rhodothermia	number	Class	16S rRNA (V1-V3) assay		3.5e-05	0.009045	0.00178815384615	8e-04	0.002676	0.000186	13			
EUPATH_0009253_Bacteria_Spirochaetota_Spirochaetia	Spirochaetia	number	Class	16S rRNA (V1-V3) assay		7.8e-05	0.001128	0.00036415384615	0.000296	0.000373	0.000223	13			
EUPATH_0009253_Bacteria_Gemmatimonadota_Longimicrobia	Longimicrobia	number	Class	16S rRNA (V1-V3) assay		6.1e-05	0.00551	0.00080709090909	0.000345	0.0004695	0.0002295	11			
EUPATH_0009253_Bacteria_Firmicutes_Limnochordia	Limnochordia	number	Class	16S rRNA (V1-V3) assay		6.4e-05	0.001107	0.00051083333333	0.0004065	0.000894	0.000187	6	["0.000064","0.000187","0.000221","0.000592","0.000894","0.001107"]		
EUPATH_0009253_Bacteria_Firmicutes_Bacilli	Bacilli	number	Class	16S rRNA (V1-V3) assay		0.045733	1	0.552767875	0.512613	0.8388525	0.2853525	127			
EUPATH_0009253_Bacteria_Cyanobacteria_Sericytochromatia	Sericytochromatia	number	Class	16S rRNA (V1-V3) assay		0.000169	0.003819	0.00076825	0.000366	0.0004655	0.0002475	8	["0.000169","0.000201","0.000294","0.000346","0.000386","0.000406","0.000525","0.003819"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Thermoleophilia	Thermoleophilia	number	Class	16S rRNA (V1-V3) assay		7.7e-05	0.032482	0.00446398305085	0.002569	0.005455	0.0005295	58			
EUPATH_0009253_Bacteria_Actinobacteriota_RBG_16_55_12	RBG-16-55-12	number	Class	16S rRNA (V1-V3) assay		0.000675	0.000675	0.000675	0.000675			1	["0.000675"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Subgroup_5	Subgroup 5	number	Class	16S rRNA (V1-V3) assay		0.000239	0.011357	0.0031144	0.00048	0.003183	0.000313	5	["0.000239","0.000313","0.000480","0.003183","0.011357"]		
EUPATH_0009253_Bacteria_Synergistota_Synergistia	Synergistia	number	Class	16S rRNA (V1-V3) assay		0.000233	0.002089	0.00088825	0.0006155	0.001448	0.0003285	4	["0.000233","0.000424","0.000807","0.002089"]		
EUPATH_0009253_Bacteria_Sumerlaeota_Sumerlaeia	Sumerlaeia	number	Class	16S rRNA (V1-V3) assay		9.7e-05	0.001909	0.000637	0.000268	0.000929	0.0001635	7	["0.000097","0.000146","0.000181","0.000268","0.000741","0.001117","0.001909"]		
EUPATH_0009253_Bacteria_Planctomycetota_Phycisphaerae	Phycisphaerae	number	Class	16S rRNA (V1-V3) assay		0.00013	0.014006	0.00196364705882	0.000718	0.001094	0.000245	17			
EUPATH_0009253_Bacteria_Myxococcota_Myxococcia	Myxococcia	number	Class	16S rRNA (V1-V3) assay		4.3e-05	0.001902	0.00062411764706	0.000408	0.000625	0.000175	17			
EUPATH_0009253_Bacteria_Gemmatimonadota_Gemmatimonadetes	Gemmatimonadetes	number	Class	16S rRNA (V1-V3) assay		6.3e-05	0.031052	0.00259363636364	0.000721	0.001953	0.00035	33			
EUPATH_0009253_Bacteria_Fusobacteriota_Fusobacteriia	Fusobacteriia	number	Class	16S rRNA (V1-V3) assay		4.6e-05	0.294601	0.02300572727273	0.002447	0.010219	0.0006665	55			
EUPATH_0009253_Bacteria_Firmicutes_Negativicutes	Negativicutes	number	Class	16S rRNA (V1-V3) assay		0.000167	0.002899	0.00100835714286	0.0008375	0.001043	0.000272	14			
EUPATH_0009253_Bacteria_Deinococcota_Deinococci	Deinococci	number	Class	16S rRNA (V1-V3) assay		2.8e-05	0.04047	0.00406875609756	0.001598	0.003204	0.000553	41			
EUPATH_0009253_Bacteria_Chloroflexi_Ktedonobacteria	Ktedonobacteria	number	Class	16S rRNA (V1-V3) assay		4.2e-05	0.006117	0.00112929629630	0.000791	0.00127	0.000279	27			
EUPATH_0009253_Bacteria_Chloroflexi_KD4_96	KD4-96	number	Class	16S rRNA (V1-V3) assay		6.4e-05	0.001728	0.00053886666667	0.000332	0.000619	0.000245	13			
EUPATH_0009253_Bacteria_Chloroflexi_Dehalococcoidia	Dehalococcoidia	number	Class	16S rRNA (V1-V3) assay		0.001015	0.001015	0.001015	0.001015			1	["0.001015"]		
EUPATH_0009253_Bacteria_Bdellovibrionota_Bdellovibrionia	Bdellovibrionia	number	Class	16S rRNA (V1-V3) assay		6.2e-05	0.002032	0.00058571428571	0.000407	6e-04	0.0001995	7	["0.000062","0.000105","0.000294","0.000407","0.000510","0.000690","0.002032"]		
EUPATH_0009253_Bacteria_Bacteroidota_Bacteroidia	Bacteroidia	number	Class	16S rRNA (V1-V3) assay		0.000146	0.225833	0.03299434408602	0.011863	0.044342	0.00335	92			
EUPATH_0009253_Bacteria_Acidobacteriota_Blastocatellia	Blastocatellia	number	Class	16S rRNA (V1-V3) assay		9.8e-05	0.029293	0.00542362857143	0.00181	0.0075945	0.0006045	35			
EUPATH_0009253_Bacteria_WPS_2_	unclassified WPS-2	number	Class	16S rRNA (V1-V3) assay		1.9e-05	0.001836	0.00060433333333	0.000286	0.0010065	0.000159	15			
EUPATH_0009253_Bacteria_Patescibacteria_Gracilibacteria	Gracilibacteria	number	Class	16S rRNA (V1-V3) assay		0.00012	0.000407	0.0002635	0.0002635	0.000407	0.00012	2	["0.000120","0.000407"]		
EUPATH_0009253_Bacteria_Chloroflexi_AD3	AD3	number	Class	16S rRNA (V1-V3) assay		4.9e-05	0.001537	0.000379	0.00028	0.0004025	0.000162	11			
EUPATH_0009253_Bacteria_Campilobacterota_Campylobacteria	Campylobacteria	number	Class	16S rRNA (V1-V3) assay		0.00017	0.009444	0.00166015789474	0.000758	0.00218	0.000309	19			
EUPATH_0009253_Bacteria_Armatimonadota_Armatimonadia	Armatimonadia	number	Class	16S rRNA (V1-V3) assay		5.2e-05	0.004476	0.001270625	0.0009375	0.0014255	0.000289	16			
EUPATH_0009253_Bacteria_Actinobacteriota_Coriobacteriia	Coriobacteriia	number	Class	16S rRNA (V1-V3) assay		8.6e-05	0.025463	0.00247669230769	0.0005955	0.001544	0.000292	26			
EUPATH_0009253_Bacteria_Spirochaetota_Leptospirae	Leptospirae	number	Class	16S rRNA (V1-V3) assay		0.000834	0.000834	0.000834	0.000834			1	["0.000834"]		
EUPATH_0009253_Bacteria_Proteobacteria_Alphaproteobacteria	Alphaproteobacteria	number	Class	16S rRNA (V1-V3) assay		0.000106	0.266332	0.04674147058824	0.025144	0.072663	0.007451	85			
EUPATH_0009253_Bacteria_Patescibacteria_Berkelbacteria	Berkelbacteria	number	Class	16S rRNA (V1-V3) assay		0.000161	0.000597	0.000379	0.000379	0.000597	0.000161	2	["0.000161","0.000597"]		
EUPATH_0009253_Bacteria_Myxococcota_Polyangia	Polyangia	number	Class	16S rRNA (V1-V3) assay		0.000115	0.006061	0.00131125	0.0005095	0.001985	0.000287	16			
EUPATH_0009253_Bacteria_Gemmatimonadota_S0134_terrestrial_group	S0134 terrestrial group	number	Class	16S rRNA (V1-V3) assay		9.7e-05	9.7e-05	9.7e-05	9.7e-05			1	["0.000097"]		
EUPATH_0009253_Bacteria_Firmicutes_Dethiobacteria	Dethiobacteria	number	Class	16S rRNA (V1-V3) assay		0.000529	0.000529	0.000529	0.000529			1	["0.000529"]		
EUPATH_0009253_Bacteria_Fibrobacterota_Fibrobacteria	Fibrobacteria	number	Class	16S rRNA (V1-V3) assay		4.5e-05	0.000509	0.00029	0.000316	0.0004125	0.0001805	3	["0.000045","0.000316","0.000509"]		
EUPATH_0009253_Bacteria_Elusimicrobiota_Elusimicrobia	Elusimicrobia	number	Class	16S rRNA (V1-V3) assay		0.001391	0.001391	0.001391	0.001391			1	["0.001391"]		
EUPATH_0009253_Bacteria_Chloroflexi_SHA_26	SHA-26	number	Class	16S rRNA (V1-V3) assay		0.000261	0.000261	0.000261	0.000261			1	["0.000261"]		
EUPATH_0009253_Bacteria_Bacteroidota_Kryptonia	Kryptonia	number	Class	16S rRNA (V1-V3) assay		0.000629	0.000629	0.000629	0.000629			1	["0.000629"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Rubrobacteria	Rubrobacteria	number	Class	16S rRNA (V1-V3) assay		0.000179	0.001492	0.000515875	0.0004285	0.0005865	0.000213	8	["0.000179","0.000194","0.000232","0.000375","0.000482","0.000566","0.000607","0.001492"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Thermoanaerobaculia	Thermoanaerobaculia	number	Class	16S rRNA (V1-V3) assay		0.000173	0.000173	0.000173	0.000173			1	["0.000173"]		
EUPATH_0009253_Bacteria_Chloroflexi_	unclassified Chloroflexi	number	Class	16S rRNA (V1-V3) assay		0.000175	0.001712	0.000835	0.000618	0.001165	0.0003965	3	["0.000175","0.000618","0.001712"]		
EUPATH_0009253_Bacteria_Bdellovibrionota_Oligoflexia	Oligoflexia	number	Class	16S rRNA (V1-V3) assay		0.000229	0.006514	0.0018306875	0.0012455	0.0024425	0.000453	16			
EUPATH_0009253_Bacteria_SAR324_clade_Marine_group_B_	unclassified SAR324 clade(Marine group B)	number	Class	16S rRNA (V1-V3) assay		0.000485	0.000485	0.000485	0.000485			1	["0.000485"]		
EUPATH_0009253_Bacteria_Patescibacteria_Saccharimonadia	Saccharimonadia	number	Class	16S rRNA (V1-V3) assay		0.00014	0.014687	0.00235720512821	0.001222	0.002432	0.000377	39			
EUPATH_0009253_Bacteria_Cyanobacteria_Vampirivibrionia	Vampirivibrionia	number	Class	16S rRNA (V1-V3) assay		0.000141	0.001741	0.0006057	0.0003335	0.000846	0.000233	10	["0.000141","0.000201","0.000233","0.000316","0.000319","0.000348","0.000710","0.000846","0.001202","0.001741"]		
EUPATH_0009253_Bacteria_Chloroflexi_TK10	TK10	number	Class	16S rRNA (V1-V3) assay		5.8e-05	0.00636	0.00166642857143	0.000916	0.002342	0.000368	14			
EUPATH_0009253_Bacteria_Chloroflexi_JG30_KF_CM66	JG30-KF-CM66	number	Class	16S rRNA (V1-V3) assay		3.9e-05	0.002241	0.000583	0.000252	0.000268	0.000115	5	["0.000039","0.000115","0.000252","0.000268","0.002241"]		
EUPATH_0009253_Bacteria_Armatimonadota_	unclassified Armatimonadota	number	Class	16S rRNA (V1-V3) assay		6.4e-05	0.001026	0.0004095	0.000274	0.0006575	0.0001615	4	["0.000064","0.000259","0.000289","0.001026"]		
EUPATH_0009253_Bacteria_Actinobacteriota_	unclassified Actinobacteriota	number	Class	16S rRNA (V1-V3) assay		0.000132	0.000132	0.000132	0.000132			1	["0.000132"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Vicinamibacteria	Vicinamibacteria	number	Class	16S rRNA (V1-V3) assay		0.00014	0.001011	0.00043977777778	0.000369	0.000535	0.00018	9	["0.000140","0.000161","0.000180","0.000247","0.000369","0.000401","0.000535","0.000914","0.001011"]		
EUPATH_0009253_Bacteria_Acidobacteriota_Holophagae	Holophagae	number	Class	16S rRNA (V1-V3) assay		0.000107	0.002411	0.000699	0.000139	0.001281	0.000117	4	["0.000107","0.000127","0.000151","0.002411"]		
EUPATH_0009253_Bacteria_Abditibacteriota_Abditibacteria	Abditibacteria	number	Class	16S rRNA (V1-V3) assay		0.000146	0.013218	0.00152814285714	0.0005755	0.000665	0.000474	14			
EUPATH_0009253_Bacteria_WS2_	unclassified WS2	number	Class	16S rRNA (V1-V3) assay		0.000285	0.000285	0.000285	0.000285			1	["0.000285"]		
EUPATH_0009253_Bacteria_Verrucomicrobiota_Verrucomicrobiae	Verrucomicrobiae	number	Class	16S rRNA (V1-V3) assay		0.000345	0.000345	0.000345	0.000345			1	["0.000345"]		
EUPATH_0009253_Bacteria_Verrucomicrobiota_Lentisphaeria	Lentisphaeria	number	Class	16S rRNA (V1-V3) assay		0.000255	0.000456	0.000347	0.00033	0.000393	0.0002925	3	["0.000255","0.000330","0.000456"]		
EUPATH_0009253_Bacteria_Proteobacteria_Gammaproteobacteria	Gammaproteobacteria	number	Class	16S rRNA (V1-V3) assay		0.000148	0.192256	0.03107285057471	0.017851	0.0443915	0.0044145	87			
EUPATH_0009253_Bacteria_Planctomycetota_Planctomycetes	Planctomycetes	number	Class	16S rRNA (V1-V3) assay		6.6e-05	0.014254	0.00163187878788	0.00073	0.001649	0.000359	33			
EUPATH_0009253_Bacteria_Patescibacteria_Parcubacteria	Parcubacteria	number	Class	16S rRNA (V1-V3) assay		0.000974	0.000974	0.000974	0.000974			1	["0.000974"]		
EUPATH_0009253_Bacteria_Nitrospirota_Nitrospiria	Nitrospiria	number	Class	16S rRNA (V1-V3) assay		9.7e-05	0.001195	0.00050571428571	0.000319	0.000683	0.0002815	7	["0.000097","0.000248","0.000315","0.000319","0.000510","0.000856","0.001195"]		
EUPATH_0009253_Bacteria_Firmicutes_Symbiobacteriia	Symbiobacteriia	number	Class	16S rRNA (V1-V3) assay		9.9e-05	0.000319	0.000191	0.000155	0.000237	0.000127	3	["0.000099","0.000155","0.000319"]		
EUPATH_0009253_Bacteria_Firmicutes_Clostridia	Clostridia	number	Class	16S rRNA (V1-V3) assay		8.1e-05	0.670259	0.09047413913043	0.038761	0.095413	0.0158815	115			
EUPATH_0009253_Bacteria_Elusimicrobiota_Lineage_IIa	Lineage IIa	number	Class	16S rRNA (V1-V3) assay		0.000175	0.000175	0.000175	0.000175			1	["0.000175"]		
EUPATH_0009253_Bacteria_Actinobacteriota_Actinobacteria	Actinobacteria	number	Class	16S rRNA (V1-V3) assay		0.000371	0.937934	0.27639503389830	0.265059	0.408367	0.043392	118			
EUPATH_0009253_Bacteria_Acidobacteriota_Acidobacteriae	Acidobacteriae	number	Class	16S rRNA (V1-V3) assay		5.3e-05	0.009696	0.00161428571429	0.000556	0.002186	0.000277	34			
EUPATH_0009253_Bacteria_Proteobacteria_	unclassified Proteobacteria	number	Class	16S rRNA (V1-V3) assay		0.003573	0.003573	0.003573	0.003573			1	["0.003573"]		
EUPATH_0009253_Bacteria_Chloroflexi_Gitt_GS_136	Gitt-GS-136	number	Class	16S rRNA (V1-V3) assay		6.6e-05	0.000963	0.00048285714286	0.000288	0.0008785	0.000153	7	["0.000066","0.000097","0.000209","0.000288","0.000806","0.000951","0.000963"]		
EUPATH_0009253_Bacteria_Chloroflexi_Anaerolineae	Anaerolineae	number	Class	16S rRNA (V1-V3) assay		6e-05	0.006836	0.00141053846154	0.0004955	0.001725	0.000173	26			
EUPATH_0009253_Bacteria_Bacteroidota_Kapabacteria	Kapabacteria	number	Class	16S rRNA (V1-V3) assay		0.000201	0.001418	0.0008095	0.0008095	0.001418	0.000201	2	["0.000201","0.001418"]		
EUPATH_0009253_Bacteria_Armatimonadota_Fimbriimonadia	Fimbriimonadia	number	Class	16S rRNA (V1-V3) assay		5.8e-05	5.8e-05	5.8e-05	5.8e-05			1	["0.000058"]		
EUPATH_0009253_Bacteria_Armatimonadota_Chthonomonadetes	Chthonomonadetes	number	Class	16S rRNA (V1-V3) assay		0.000194	0.000577	0.0003855	0.0003855	0.000577	0.000194	2	["0.000194","0.000577"]		
