iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0000678	Feeding		Participant	Participant											
EUPATH_0000639	Study group	string	Participant	Participant	Describes treatment, infection status, etc.							5	["Early and subsequent abx","Early and subsequent antibiotics antibiotics","Early only abx","Early only antibiotics","Term"]	["NICUDischarge.txt::Group"]	
EUPATH_0009190	Age at discharge	string	Participant	Participant		2	275	95.7567567567568	93	134	73	45	["101 days","114 days","2","3","4","11","4 days","8","9","59","64","65","73","74","77","80","86","87","89","90","91","93","101","103","103 days","105","107","108","109","114","126","134","135","139","140","141","148","151","162","180","275","3 days","80 days","87 days","90 days"]	["NICUDischarge.txt::Age at discharge"]	
OBI_0000070	Laboratory test		Sample	Participant											OGMS_0000056
EUPATH_0009095	Gestational age at birth	integer	Observation details	Participant		162	264	206.090909090909	189	254	180.5	32		["NICUDischarge.txt::gestational_age"]	
EFO_0004344	Birth weight	string	Anthropometry	Participant	The mass or quantity of heaviness of an individual at BIRTH. It is expressed by units of pounds or kilograms.	400	3210	1516.10638297872	1010	2455.5	807.5	54	["1000 grams","400","510","570","580","630","680","695","700","740","770","800","805","810","830","850","860","880","920","930","960","1000","1010","1030","1080","1120","1180","1300","1340","2274","2329","2340","2380","2421","2490","2520","2583","2600","2721","2735","2799","2940","3030","3060","3115","3210","580 grams","800 grams","810 grams","830 grams","840","880 grams","890","920 grams"]	["NICUDischarge.txt::Birthweight"]	
EUPATH_0009214	Bacterial culture		Laboratory test	Participant											
EUPATH_0009171	Maternal health		Maternal clinical history	Participant											
EUPATH_0009034	Maternal age at birth	string	Maternal clinical history	Participant	Maternal age at birth	19	43	28.9473684210526	28	33.5	23.5	35	["19","19 years","20","20 years","21","21 years","22","22 years","23","23 years","24","24 years","25","25 years","26","26 years","27","27 years","28","28 years","29","29 years","31","31 years","32","32 years","33","33 years","34","34 years","36","36 years","37","40","43"]	["NICUDischarge.txt::mom_age_at_birth"]	
EUPATH_0009272	Maternal antibiotics administered	string	Maternal clinical history	Participant								12	["Amoxicillin","Ampicillin","ampicillin","Ancef (cefazolin)","cefazolin (Ancef)","clindamycin","Clindamycin","None","PCN G","Penicillin G","Retrovirals for HIV (AZT, HAART)","Unasyn (ampicillin/sulbactam)"]	["NICUDischarge.txt::MaternalAntimicrobials"]	
EUPATH_0000581	Delivery mode	string	Labor and delivery	Participant	Method of delivery (newborn)							2	["Cesarean","Vaginal"]	["NICUDischarge.txt::baby_delivery_mode"]	
EUPATH_0009273	Oral diet at 2 months of age	string	Feeding	Participant								3	["Breastmilk","Breastmilk and formula","Formula"]	["NICUDischarge.txt::EnteralFeeds_2mo"]	
EUPATH_0009137	Total antibiotic administered	integer	Infant cumulative antibiotic medication time	Participant		0	128	25.6181818181818	14	34.5	0	32		["NICUDischarge.txt::Total_abx"]	
EUPATH_0009172	Group B Streptococcus infection	string	Maternal health	Participant								3	["Negative","Positive","Unknown"]	["NICUDischarge.txt::GBS"]	
EUPATH_0009175	Chorioamnionitis	string	Maternal health	Participant								2	["No","Yes"]	["NICUDischarge.txt::Chorioamnionitis"]	
EUPATH_0009177	Necrotizing enterocolitis	string	Maternal health	Participant								2	["No","Yes"]	["NICUDischarge.txt::NecrotizingEnterocolitis"]	
EUPATH_0009242	Bacterial culture in blood	string	Bacterial culture	Participant								2	["No","Yes"]	["NICUDischarge.txt::BloodInfection"]	
EUPATH_0009243	Bacterial culture in urine	string	Bacterial culture	Participant								2	["No","Yes"]	["NICUDischarge.txt::UrineInfection"]	
EUPATH_0009270	Bacterial culture in tracheal	string	Bacterial culture	Participant								2	["No","Yes"]	["NICUDischarge.txt::TrachealInfection"]	
EUPATH_0009271	Bacterial culture, other	string	Bacterial culture	Participant								2	["No","Yes"]	["NICUDischarge.txt::OtherInfection"]	
OBI_0003057	Antibiotic administration		Treatment	Participant	Administering substance in vivo where an antibiotic substance is administered to a living organism.										EUPATH_0011880
PATO_0000047	Sex	string	Demographics	Participant	physical sex of the host							2	["Female","Male"]	["NICUDischarge.txt::gender"]	
EUPATH_0009127	Infant cumulative antibiotic medication time		Antibiotic administration	Participant											
EUPATH_0010981	Demographics		Participant	participant repeated measure											
OBI_0001169	Age	number	Demographics	participant repeated measure	age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees. The unit of age is year.,the animal's or human's age counted in days	1.56	633.48	194.092126168224	121.385	314.175	47.05	417		["NICUDischarge.txt::day_of_life"]	EUPATH_0000579
EUPATH_0009247	4th level EC metagenome abundance data		Metagenome pathway and function analysis	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.										
EUPATH_0009248	Metagenome enzyme pathway abundance data		Metagenome pathway and function analysis	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of a pathway defined by EC classifications.										
EUPATH_0009249	Metagenome enzyme pathway coverage data		Metagenome pathway and function analysis	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for gene coverage in a pathway defined by EC classifications.										
EUPATH_0009246	Metagenome pathway and function analysis		Data analysis	Metagenomic sequencing assay	A data transformation of metagenome input sequence data involving mapping to genes with full Enzyme Commision (EC) number enzyme classifications and calculation of pathways.										
EUPATH_0009251	Kingdom		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.										
EUPATH_0009252	Phylum		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.										
EUPATH_0009253	Class		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.										
EUPATH_0009254	Order		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of order.										
EUPATH_0009255	Family		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.										
EUPATH_0009256	Genus		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.										
EUPATH_0009257	Species		Relative taxonomic abundance analysis	Metagenomic sequencing assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of species.										
EUPATH_0009250	Relative taxonomic abundance analysis		Data analysis	Metagenomic sequencing assay	A data transformation of input sequence data to obtain the fraction of relative abundance of organisms.										
EUPATH_0009268	Fungal taxon detected by sequence match		Taxon detected by sequence match	Metagenomic sequencing assay	A taxon detected by sequence match that indicates whether a fungal taxon was detected.										
EUPATH_0009267	Taxon detected by sequence match		CORRAL eukaryote detection and abundance analysis	Metagenomic sequencing assay	A data item that indicates whether a method applied to data coming from a sequencing assay of the sample has detected a taxon through identifying sequences associated with organisms of a particular taxonomic grouping.										
EUPATH_0009269	Normalized number of taxon-specific sequence matches		CORRAL eukaryote detection and abundance analysis	Metagenomic sequencing assay	A data item of the normalized number of sequences that match a specific taxon.										
EUPATH_0000815	CORRAL eukaryote detection and abundance analysis		Data analysis	Metagenomic sequencing assay	A data transformation that uses data from a whole metagenome sequencing assay and CORRAL (for Clustering Of Related Reference ALignments) software to specify taxa of Eukaryota in a specimen.										IAO_0000027
EUPATH_0009247_1_12_98_4	1.12.98.4: Sulfhydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.648336	0.648336	0.648336	0.648336			1	["0.648336"]		
EUPATH_0009247_1_13_11_15	1.13.11.15: 3,4-dihydroxyphenylacetate 2,3-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.472239	190.885007	30.7015024343066	13.0154735	40.088	2.99639	274			
EUPATH_0009247_1_13_11_53	1.13.11.53: Acireductone dioxygenase (Ni(2+)-requiring)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.319431	177.23694	23.3976210494505	8.6254025	27.01399	2.59516	182			
EUPATH_0009247_1_13_11_6	1.13.11.6: 3-hydroxyanthranilate 3,4-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.67872	44.3001	5.60387130434783	2.3736	4.391395	1.563605	23			
EUPATH_0009247_1_13_11_9	1.13.11.9: 2,5-dihydroxypyridine 5,6-dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	1.97944	82.5251	29.2953353846154	9.59815	68.204	2.5979	13			
EUPATH_0009247_1_13_12_4	1.13.12.4: Lactate 2-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.266173	99.72181	5.29870669473684	2.16932	4.361315	1.1323	95			
EUPATH_0009247_1_14_12_19	1.14.12.19: 3-phenylpropanoate dioxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.398087	237.0485	25.7424954634146	6.2838105	23.711892	2.0916645	164			
EUPATH_0009247_1_14_13_39	1.14.13.39: Nitric-oxide synthase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.63692	0.63692	0.63692	0.63692			1	["0.636920"]		
EUPATH_0009247_1_14_13_48	1.14.13.48: (S)-limonene 6-monooxygenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.192111	141.24534	15.6181650114068	7.981134	20.6294	3.1008225	263			
EUPATH_0009247_1_14_14_18	1.14.14.18	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.392152	142.795	17.9690579113924	8.15232	15.93605	3.84857	79			
EUPATH_0009247_1_17_99_5	1.17.99.5: Transferred entry: 1.17.98.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.596853	1.47048	1.0586064	0.945991	1.41799	0.861718	5	["0.596853","0.861718","0.945991","1.417990","1.470480"]		
EUPATH_0009247_1_18_1_1	1.18.1.1: Rubredoxin--NAD(+) reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.068042	151.225	15.2881801254355	6.16633	15.2565	1.7302535	287			
EUPATH_0009247_1_19_1_1	1.19.1.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.289302	129.492	11.6837739177215	3.563485	12.7779	1.70249	158			
EUPATH_0009247_1_1_1_103	1.1.1.103: L-threonine 3-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.527384	522.79261	91.3417958753181	62.666662	131.04472	31.438971	393			
EUPATH_0009247_1_1_1_135	1.1.1.135: GDP-6-deoxy-D-talose 4-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.822964	41.2772	9.7878164	3.130055	5.26507	1.49812	10	["0.822964","1.284230","1.498120","2.022240","2.291890","3.968220","4.566630","5.265070","34.881600","41.277200"]		
EUPATH_0009247_1_1_1_136	1.1.1.136: UDP-N-acetylglucosamine 6-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.530185	238.7705	17.244213887218	5.1912	14.3758	2.55273	133			
EUPATH_0009247_1_1_1_137	1.1.1.137: Ribitol-5-phosphate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.302967	142.9175	10.6446496363636	2.3383065	9.26948	1.09001	22			
EUPATH_0009247_1_1_1_157	1.1.1.157: 3-hydroxybutyryl-CoA dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.810488	288.341	40.759455921875	29.200405	52.22895	14.504475	384			
EUPATH_0009247_1_1_1_163	1.1.1.163: Cyclopentanol dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.12732	38.4389	3.85921452222222	2.10724	5.35556	1.18718	90			
EUPATH_0009247_1_1_1_261	1.1.1.261: sn-glycerol-1-phosphate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.538121	123.281	25.5699816118143	18.295854	31.92318	9.23721	237			
EUPATH_0009247_1_1_1_283	1.1.1.283: Methylglyoxal reductase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.471646	150.1121	7.02313361797753	2.12127	4.828416	1.11294	89			
EUPATH_0009247_1_1_1_31	1.1.1.31: 3-hydroxyisobutyrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.402202	101.865	10.7176010060241	4.456375	10.1947	2.4204	166			
EUPATH_0009247_1_1_1_346	1.1.1.346: 2,5-didehydrogluconate reductase (2-dehydro-L-gulonate-forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.373326	171.8032	18.0033340138249	10.50201	20.0472	2.82321	217			
EUPATH_0009247_1_1_1_43	1.1.1.43: Phosphogluconate 2-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.629339	10.6686	4.6976685	4.19965	7.31166	2.09793	14			
EUPATH_0009247_1_1_1_46	1.1.1.46: L-arabinose 1-dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.249374	51.1612	7.04306198989899	2.777597	8.6239	1.46769	198			
EUPATH_0009247_1_1_1_61	1.1.1.61: 4-hydroxybutyrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.522987	86.2693	14.1788448756477	6.95599	20.26217	2.58827	193			
EUPATH_0009247_1_1_1_88	1.1.1.88: Hydroxymethylglutaryl-CoA reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.515435	333.1811	18.8043494136691	4.835065	12.91522	2.32258	278			
EUPATH_0009247_1_1_1_93	1.1.1.93: Tartrate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.382703	57.88029	7.06632946153846	3.13049	7.47033	1.58799	117			
EUPATH_0009247_1_1_1_95	1.1.1.95: Phosphoglycerate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	1.03183	281.101	103.332998174641	95.05745	133.40877	67.126128	418			
EUPATH_0009247_1_1_98_6	1.1.98.6	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.429565	155.083	23.253859148855	10.2071	27.0502	3.23116	262			
EUPATH_0009247_1_1_99_22	1.1.99.22: Glycerol dehydrogenase (acceptor)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.897398	0.897398	0.897398	0.897398			1	["0.897398"]		
EUPATH_0009247_1_1_99_3	1.1.99.3: Gluconate 2-dehydrogenase (acceptor)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.361527	498.66442	59.8043077701863	13.310238	66.901486	3.475332	161			
EUPATH_0009247_1_1_99_30	1.1.99.30: 2-oxo-acid reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.570748	100.048	11.5980863571429	2.735555	7.30068	1.01543	14			
EUPATH_0009247_1_1_99_35	1.1.99.35: Soluble quinoprotein glucose dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	1.894388	1.894388	1.894388	1.894388			1	["1.894388"]		
EUPATH_0009247_1_2_1_19	1.2.1.19: Aminobutyraldehyde dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.484661	267.854578	39.2006932163934	18.365708	60.8277	5.53393	305			
EUPATH_0009247_1_2_1_79	1.2.1.79: Succinate-semialdehyde dehydrogenase (NADP(+))	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.252191	270.639848	36.3683968833333	15.090554	49.025996	3.9773555	300			
EUPATH_0009247_1_2_1_83	1.2.1.83: 3-succinoylsemialdehyde-pyridine dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	2.28236	2.28236	2.28236	2.28236			1	["2.282360"]		
EUPATH_0009247_1_2_3_1	1.2.3.1: Aldehyde oxidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.384383	33.7687	5.85138543055556	3.776405	6.63543	2.0761	72			
EUPATH_0009247_1_2_98_1	1.2.98.1: Formaldehyde dismutase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.256762	117.8478	11.6536055421687	5.148208	16.43994	1.64767	166			
EUPATH_0009247_1_3_1_106	1.3.1.106: Cobalt-precorrin-6A reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.490418	56.2495	14.5886491111111	5.46267	18.6577	0.780713	9	["0.490418","0.675441","0.780713","1.854900","5.462670","13.427000","18.657700","33.699500","56.249500"]		
EUPATH_0009247_1_3_1_84	1.3.1.84: Acrylyl-CoA reductase (NADPH)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.280089	106.533	10.5296540530303	4.76756	13.8467	1.729295	132			
EUPATH_0009247_1_3_1_98	1.3.1.98: UDP-N-acetylmuramate dehydrogenase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	17.1693	400.3068	176.530355192941	170.219279	200.34895	146.127106	425			
EUPATH_0009247_1_3_3_1	1.3.3.1: Transferred entry: 1.3.98.1	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.526445	100.697	17.640561877095	12.6349	25.688602	6.22446	179			
EUPATH_0009247_1_3_3_4	1.3.3.4: Protoporphyrinogen oxidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.647016	318.651	33.1057665320856	20.896885	39.44924	6.58264	374			
EUPATH_0009247_1_3_5_4	1.3.5.4: Fumarate reductase (quinol)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.698137	228.29106	26.1595503365696	12.073	30.520999	3.475352	309			
EUPATH_0009247_1_3_7_1	1.3.7.1: 6-hydroxynicotinate reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.727895	2.42507	1.30863225	1.040782	1.75983	0.8574345	4	["0.727895","0.986974","1.094590","2.425070"]		
EUPATH_0009247_1_3_7_9	1.3.7.9: 4-hydroxybenzoyl-CoA reductase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay	A data item that is the output of a metagenome pathway and function analysis for the number of copies of genes annotated at the finest (4th level) EC classification.	0.754481	206.878548	60.3521837225131	51.1007495	80.323231	25.11043	382			
